neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16635
58928,24454,16633
58956,24425,16633
58983,24394,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59242,24132,16638
59282,24089,16639
59307,24065,16638
59335,24035,16640
59368,24002,16640
59377,23996,16637
59422,23949,16639
59435,23934,16639
59466,23899,16642
59488,23874,16645
59505,23856,16646
59534,23828,16644
59561,23800,16645
59585,23777,16644
59602,23756,16647
59615,23742,16648
59624,23729,16649
59652,23699,16651
59680,23667,16655
59705,23638,16659
59715,23625,16658
59735,23602,16660
59777,23555,16663
59782,23552,16661
59811,23519,16664
59825,23507,16662
59855,23476,16663
59869,23458,16667
59894,23431,16669
59906,23417,16669
59926,23397,16669
59952,23370,16670
59967,23350,16673
59991,23325,16674
60009,23312,16667
60028,23295,16665
60056,23268,16663
60072,23253,16662
60084,23240,16662
60107,23216,16662
60105,23216,16664
60116,23201,16667
60118,23197,16669
60133,23181,16670
60141,23166,16677
60171,23135,16677
60178,23128,16677
60186,23119,16677
60202,23102,16677
60209,23092,16679
60244,23057,16678
60251,23049,16678
60280,23016,16682
60300,22997,16680
60328,22964,16685
60323,22965,16687
60356,22934,16685
60354,22938,16683
60365,22926,16683
60367,22923,16683
60381,22911,16681
60379,22907,16686
60392,22896,16684
60405,22881,16686
60405,22874,16693
60409,22866,16697
60421,22851,16699
60409,22861,16701
60415,22852,16704
60421,22842,16707
60431,22825,16714
60429,22824,16716
60436,22811,16722
60438,22808,16723
60436,22805,16726
60426,22815,16724
60417,22821,16727
60431,22801,16733
60423,22807,16735
60445,22787,16733
60430,22799,16735
60441,22787,16735
60422,22798,16742
60429,22788,16745
60435,22779,16746
60433,22777,16750
60434,22774,16752
60442,22766,16751
60435,22768,16756
60447,22751,16761
60449,22748,16762
60450,22741,16767
60446,22739,16769
60450,22734,16769
60435,22747,16771
60431,22746,16776
60410,22769,16773
60416,22759,16777
60398,22773,16780
60402,22768,16781
60378,22788,16784
60397,22769,16784
60377,22785,16787
60357,22806,16784
60343,22818,16786
60332,22823,16791
60337,22817,16792
60316,22832,16798
60292,22852,16802
60272,22873,16800
60258,22883,16803
60248,22889,16807
60235,22904,16803
60202,22933,16807
60194,22936,16812
60166,22965,16811
60152,22976,16813
60138,22988,16815
60134,22988,16819
60130,22991,16819
60124,22990,16826
60091,23018,16831
60070,23037,16833
60056,23044,16839
60025,23075,16838
60006,23093,16838
59974,23120,16842
59953,23135,16848
59932,23153,16851
59911,23169,16856
59869,23209,16858
59855,23220,16860
59807,23264,16862
59798,23268,16867
59767,23294,16871
59728,23328,16876
59717,23338,16877
59677,23375,16880
59667,23379,16886
59638,23402,16892
59604,23432,16896
59568,23462,16902
59560,23468,16904
59536,23483,16913
59505,23509,16918
59471,23536,16924
59434,23565,16931
59396,23600,16933
59366,23628,16935
59322,23666,16941
59303,23681,16945
59265,23713,16951
59234,23737,16958
59212,23754,16963
59158,23804,16967
59123,23835,16971
59076,23874,16979
59050,23895,16984
58994,23943,16992
58978,23953,16998
58914,24013,17002
58878,24043,17008
58834,24084,17011
58817,24098,17014
58752,24162,17015
58706,24203,17020
58662,24239,17028
58621,24276,17032
58566,24329,17034
58528,24364,17037
58489,24402,17037
58427,24455,17046
58396,24489,17042
58338,24538,17051
58290,24579,17057
58225,24640,17061
58162,24695,17069
58111,24738,17077
58041,24804,17081
58004,24840,17082
57945,24898,17083
57872,24968,17086
57826,25001,17097
57738,25081,17105
57704,25109,17111
57627,25176,17121
57570,25223,17131
57535,25255,17134
57483,25300,17141
57414,25367,17143
57377,25398,17149
57304,25467,17153
57269,25497,17158
57213,25546,17165
57151,25597,17176
57078,25666,17180
57025,25705,17194
56969,25758,17197
56897,25823,17204
56814,25900,17210
56741,25969,17214
56669,26033,17221
56589,26106,17228
56515,26170,17238
56425,26248,17250
56350,26316,17257
56289,26371,17263
56218,26433,17272
56121,26522,17279
56058,26579,17285
55969,26664,17287
55916,26714,17290
55825,26793,17302
55744,26866,17309
55663,26936,17320
55614,26977,17328
55506,27084,17328
55439,27144,17335
55342,27237,17339
55252,27317,17348
55170,27390,17355
55091,27469,17355
54995,27558,17362
54915,27632,17368
54809,27734,17372
54720,27823,17372
54638,27895,17381
54570,27955,17389
54462,28051,17401
54400,28106,17408
54288,28214,17411
54209,28281,17423
54109,28373,17430
54041,28436,17435
53939,28528,17444
