Smokes,Does not smoke
19474,80549
20243,79777
20622,79398
20152,79866
20460,79558
20083,79935
20373,79644
20024,79993
20276,79741
19870,80146
20119,79897
19790,80226
20099,79916
19758,80257
20107,79907
19747,80266
20033,79980
19677,80336
20015,79998
19660,80353
19956,80057
19610,80403
19892,80121
19524,80489
19823,80190
19471,80541
19823,80187
19476,80534
19807,80203
19468,80542
19784,80226
19429,80581
19726,80282
19399,80608
19714,80293
19385,80622
19686,80320
19376,80630
19711,80295
19402,80603
19719,80286
19381,80621
19688,80314
19354,80648
19659,80343
19343,80655
19655,80342
19347,80648
19665,80330
19348,80646
19664,80330
19348,80646
19664,80330
19348,80646
19664,80328
19346,80646
19664,80328
19346,80644
19663,80327
19345,80643
19662,80326
19345,80642
19662,80325
19344,80642
19661,80324
19344,80641
19661,80323
19343,80641
19661,80323
19343,80641
19660,80323
19343,80640
19660,80322
19343,80638
19658,80322
19343,80636
19660,80318
19346,80632
19666,80311
19348,80629
19669,80306
19349,80626
19669,80306
19349,80625
19669,80304
19349,80624
19669,80303
19349,80623
19669,80303
19349,80623
19669,80303
19349,80622
19668,80303
19349,80622
19668,80302
19353,80617
19670,80299
19353,80616
19670,80299
19353,80614
19669,80296
19353,80612
19669,80296
19353,80612
19669,80296
19352,80612
19667,80296
19350,80612
19660,80302
19348,80612
19660,80300
19348,80612
19660,80299
19347,80612
19660,80299
19347,80612
19659,80299
19343,80611
19657,80296
19343,80610
19657,80296
19347,80605
19665,80287
19354,80597
19668,80283
19356,80594
19668,80282
19351,80598
19666,80281
19348,80599
19666,80280
19348,80598
19666,80280
19348,80598
19666,80279
19348,80596
19666,80278
19348,80594
19666,80276
19348,80594
19666,80276
19347,80594
19666,80275
19347,80594
19667,80273
19348,80592
19671,80269
19356,80584
19675,80264
19364,80574
19679,80258
19376,80560
19692,80244
19384,80552
19701,80235
19393,80543
19712,80223
19410,80523
19733,80200
19428,80504
19749,80183
19439,80493
19757,80175
19443,80489
19768,80164
19468,80464
19810,80122
19505,80427
19838,80094
19517,80415
19855,80076
19536,80394
19875,80054
19552,80377
19885,80044
19567,80362
19865,80064
19541,80388
19861,80068
19543,80386
19862,80067
19543,80386
19862,80067
19543,80386
19862,80067
19543,80386
19862,80067
19543,80386
19862,80067
19543,80386
19862,80067
19543,80386
19862,80067
19543,80386
19862,80067
19543,80385
19862,80066
19543,80384
19862,80065
19543,80383
19861,80065
19543,80383
19861,80065
19543,80383
19861,80065
19543,80383
19861,80065
19550,80374
19863,80061
19550,80374
19863,80061
19550,80374
19863,80061
19550,80374
19863,80061
19550,80374
19863,80061
19550,80374
19863,80061
19550,80374
19863,80061
19550,80374
19863,80061
19550,80374
19863,80061
19550,80374
19863,80060
19549,80374
19863,80060
19549,80374
19863,80060
19549,80374
19863,80060
19548,80374
19863,80059
19548,80372
19863,80057
19548,80372
19863,80056
19547,80372
19863,80056
19547,80371
19866,80052
19556,80362
19883,80034
19568,80347
19899,80016
19575,80340
19902,80013
19577,80338
19902,80013
19577,80337
19910,80004
19588,80326
19922,79992
19603,80310
19937,79976
19622,80290
19944,79968
