POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
404,126,114,67,4,5,99303
405,126,113,68,4,5,99302
391,136,112,71,3,6,99304
392,136,111,72,3,6,99303
386,138,112,71,4,6,99306
383,139,113,71,3,8,99306
376,142,112,70,5,8,99310
368,140,115,67,7,9,99317
358,141,113,69,7,9,99326
353,142,113,69,7,9,99330
349,147,112,69,7,9,99330
339,149,111,68,8,10,99338
343,150,110,68,7,11,99334
342,149,107,69,7,12,99337
335,152,107,67,8,12,99342
320,157,105,68,6,15,99352
310,159,107,64,9,15,99359
307,157,108,64,9,15,99363
304,159,108,62,11,15,99364
301,161,107,62,10,16,99366
299,160,107,60,12,16,99369
289,161,109,60,12,16,99376
283,165,108,61,9,19,99378
282,166,108,60,7,21,99379
277,167,108,59,5,23,99384
277,166,108,59,5,23,99385
273,166,109,58,5,24,99388
268,166,109,57,6,24,99393
261,167,109,59,4,26,99397
261,168,109,59,4,26,99396
264,165,107,58,6,26,99397
262,163,107,57,6,27,99401
262,164,107,56,7,27,99400
261,164,106,57,7,27,99401
262,162,107,57,7,27,99401
258,166,105,56,7,28,99403
259,165,105,56,6,29,99403
255,166,102,60,4,31,99405
252,164,102,60,4,31,99410
249,163,103,58,3,32,99415
242,163,105,57,3,33,99420
240,161,104,56,4,33,99425
239,164,105,55,3,34,99423
240,164,106,54,3,34,99422
234,166,105,54,3,35,99426
229,169,105,53,3,36,99428
229,166,104,55,3,36,99430
225,164,105,56,3,36,99434
217,162,106,57,2,37,99442
214,162,106,56,3,37,99445
216,159,104,58,4,37,99445
215,156,107,58,4,37,99446
214,156,106,58,4,37,99448
206,155,103,57,4,38,99460
202,153,103,55,5,38,99467
199,150,104,56,5,38,99471
195,152,104,55,4,39,99474
195,151,103,56,3,40,99475
194,146,103,57,3,40,99480
192,141,102,58,4,40,99486
193,137,99,59,6,41,99488
193,135,99,59,6,41,99490
189,134,96,59,7,41,99497
186,132,95,58,6,42,99504
182,128,93,55,8,42,99515
176,125,92,56,7,43,99524
175,125,92,56,7,43,99525
177,125,93,55,6,44,99523
176,121,94,54,6,44,99528
167,119,92,54,6,44,99541
169,118,90,55,4,46,99541
168,114,94,55,4,46,99542
165,112,93,52,4,47,99550
161,114,88,54,3,48,99555
158,113,83,54,4,48,99563
157,112,80,54,5,48,99567
156,111,80,51,6,48,99571
155,111,79,52,6,48,99572
156,107,79,52,5,49,99575
155,105,80,52,4,50,99577
155,100,83,53,4,50,99578
156,99,83,54,2,52,99577
159,99,79,55,2,52,99577
157,98,80,55,2,52,99579
158,98,79,55,1,53,99579
165,98,79,55,0,54,99572
166,95,80,55,0,54,99573
165,95,81,55,0,54,99573
165,90,81,57,1,54,99575
159,86,80,55,1,54,99588
158,86,80,55,1,54,99589
155,85,81,55,1,54,99592
153,81,82,54,1,54,99598
155,78,83,53,2,54,99598
153,76,80,53,2,54,99605
154,73,81,52,2,54,99607
154,73,81,52,2,54,99607
153,73,80,52,2,55,99608
155,68,80,52,1,56,99611
158,68,79,52,1,56,99609
156,66,80,52,1,56,99612
157,67,81,51,2,56,99609
156,66,80,51,2,56,99612
156,65,80,51,1,57,99613
163,62,81,51,1,57,99608
162,63,78,51,1,57,99611
160,62,78,51,1,57,99614
159,60,79,51,1,57,99616
156,60,80,51,1,57,99618
160,59,80,50,2,57,99615
161,59,80,49,3,57,99614
166,57,81,48,4,57,99610
168,55,80,49,2,59,99610
168,54,81,49,2,59,99610
171,54,79,49,3,59,99608
172,53,78,47,4,59,99610
171,53,78,47,3,60,99611
171,52,78,47,2,61,99612
170,52,77,47,2,61,99614
171,52,76,47,1,62,99614
173,52,75,48,1,62,99612
174,51,75,48,1,62,99612
177,47,77,46,3,62,99611
177,46,76,45,4,62,99613
178,47,74,47,3,63,99611
179,46,75,47,3,63,99610
184,46,73,48,3,63,99606
185,47,73,48,3,63,99604
186,47,73,47,3,63,99604
