Smokes,Does not smoke
19474,80547
20242,79778
20616,79404
20123,79895
20425,79593
20032,79985
20323,79693
19971,80045
20214,79802
19808,80208
20058,79958
19724,80292
20033,79983
19689,80326
20041,79973
19675,80338
19997,80016
19633,80380
19983,80030
19634,80378
19932,80080
19584,80428
19867,80145
19511,80501
19813,80199
19468,80543
19819,80191
19474,80536
19806,80203
19467,80542
19783,80226
19428,80580
19724,80282
19398,80608
19713,80292
19383,80622
19685,80320
19375,80630
19710,80294
19401,80603
19717,80286
19380,80623
19682,80321
19350,80653
19650,80351
19334,80667
19633,80366
19327,80672
19631,80366
19327,80669
19630,80366
19327,80669
19630,80366
19326,80668
19630,80364
19326,80668
19630,80364
19326,80666
19629,80363
19326,80666
19627,80364
19325,80666
19626,80365
19325,80666
19626,80365
19324,80666
19626,80363
19323,80666
19626,80362
19322,80666
19626,80362
19322,80666
19626,80361
19321,80666
19625,80361
19317,80668
19623,80362
19314,80670
19622,80361
19314,80669
19621,80360
19314,80667
19621,80359
19314,80666
19620,80359
19313,80666
19620,80358
19313,80665
19620,80358
19313,80665
19620,80358
19313,80665
19620,80358
19313,80665
19620,80358
19315,80661
19629,80347
19321,80655
19638,80338
19325,80651
19638,80337
19325,80650
19638,80337
19325,80650
19638,80337
19325,80650
19638,80337
19325,80650
19638,80336
19325,80649
19638,80335
19325,80648
19638,80335
19325,80647
19638,80334
19325,80646
19639,80330
19326,80643
19641,80328
19326,80643
19641,80328
19326,80643
19641,80328
19326,80643
19641,80328
19326,80643
19641,80328
19326,80643
19641,80327
19325,80643
19641,80327
19325,80643
19641,80327
19325,80643
19641,80326
19325,80642
19641,80326
19326,80640
19643,80323
19330,80635
19644,80321
19334,80631
19643,80320
19333,80630
19644,80318
19334,80628
19648,80314
19342,80620
19652,80310
19351,80611
19655,80307
19363,80598
19667,80294
19367,80594
19671,80290
19374,80587
19681,80280
19400,80561
19711,80249
19420,80539
19727,80232
19431,80528
19735,80224
19436,80523
19746,80213
19462,80497
19788,80171
19499,80460
19816,80143
19510,80446
19834,80122
19525,80431
19856,80100
19541,80414
19863,80092
19548,80406
19869,80085
19551,80403
19880,80074
19553,80401
19880,80073
19553,80400
19880,80072
19552,80400
19880,80071
19552,80399
19880,80071
19552,80399
19880,80071
19552,80399
19880,80071
19551,80399
19880,80070
19551,80399
19880,80070
19551,80399
19880,80070
19551,80397
19876,80071
19551,80396
19876,80071
19551,80396
19876,80071
19552,80394
19878,80068
19552,80394
19878,80068
19552,80394
19878,80068
19552,80394
19878,80068
19552,80392
19877,80067
19550,80393
19877,80066
19550,80393
19877,80066
19550,80393
19877,80066
19550,80393
19878,80064
19550,80392
19878,80064
19550,80392
19878,80064
19550,80392
19878,80063
19549,80392
19878,80063
19549,80392
19878,80063
19549,80392
19878,80063
19549,80392
19878,80063
19549,80392
19878,80061
19547,80392
19878,80061
19547,80392
19878,80061
19547,80392
19878,80061
19547,80392
19878,80061
19547,80392
19878,80061
19547,80392
19878,80061
19547,80392
19878,80061
19547,80392
19878,80061
19546,80392
19878,80060
19546,80392
19878,80060
19546,80392
19878,80060
19546,80391
