POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
398,125,113,67,4,5,99311
400,125,113,67,4,5,99309
390,133,112,69,3,6,99310
384,136,112,70,3,6,99312
380,137,111,71,4,6,99314
380,136,112,68,6,7,99314
369,140,113,69,6,8,99318
364,143,111,69,6,9,99321
363,141,111,69,7,9,99323
359,142,112,68,8,9,99325
357,145,111,69,7,9,99325
357,146,111,68,8,9,99324
348,147,110,68,6,11,99333
349,145,108,66,7,12,99336
349,145,108,65,7,13,99336
343,146,107,66,8,13,99340
335,149,103,64,9,14,99349
324,153,102,63,10,14,99357
321,153,102,62,10,15,99360
321,153,102,59,10,15,99363
318,152,103,56,12,15,99367
316,153,103,56,11,16,99368
314,154,100,57,7,20,99371
307,158,99,57,6,21,99375
304,159,99,55,6,21,99379
301,162,97,55,5,23,99380
300,161,98,54,6,23,99381
299,162,97,53,4,25,99383
288,166,99,55,4,25,99386
288,166,97,55,4,25,99388
287,168,96,53,6,25,99388
287,168,95,54,6,25,99388
288,167,95,52,7,26,99388
289,169,95,52,7,26,99385
286,170,94,52,7,26,99388
285,168,96,51,7,27,99389
281,172,95,50,4,30,99391
283,173,94,50,4,30,99389
277,172,94,50,4,30,99396
276,172,94,50,2,32,99397
275,170,95,47,4,32,99400
272,163,95,46,4,33,99410
271,164,94,46,3,34,99411
270,166,96,46,3,34,99408
268,167,96,46,2,35,99409
260,170,96,47,2,35,99413
256,171,96,46,3,35,99416
257,170,95,48,2,36,99415
256,166,99,47,1,37,99417
254,167,95,47,2,37,99421
249,171,92,49,3,37,99422
251,166,94,50,3,37,99422
249,168,91,50,3,37,99425
246,165,93,49,3,38,99429
247,159,93,49,3,38,99434
248,157,92,48,4,38,99436
244,156,91,48,4,38,99442
242,154,91,49,4,38,99445
239,152,93,48,5,38,99448
236,153,93,49,5,38,99449
233,153,90,49,8,38,99452
234,151,93,48,7,39,99451
227,154,87,48,9,39,99459
225,149,89,46,8,40,99466
225,149,88,46,8,40,99467
221,149,88,44,9,41,99471
221,149,86,45,8,42,99472
218,147,88,44,7,43,99476
221,141,91,43,7,43,99477
217,139,88,42,7,44,99486
217,136,88,44,5,46,99487
216,134,88,42,6,46,99491
214,134,88,42,6,46,99493
211,135,87,44,5,47,99494
209,137,87,44,4,48,99494
204,139,85,45,4,48,99498
205,136,88,43,7,48,99496
205,136,88,43,7,48,99496
206,135,88,42,6,49,99497
205,137,89,42,6,49,99495
205,130,94,42,5,50,99497
208,128,92,43,3,52,99497
208,126,92,44,3,52,99498
211,121,96,43,3,52,99497
212,120,97,41,3,53,99497
215,119,97,41,2,54,99495
214,117,99,42,2,54,99495
213,116,98,42,2,54,99498
213,114,98,44,2,54,99498
209,114,99,43,2,54,99502
209,110,100,43,1,55,99505
207,111,100,43,1,55,99506
209,111,100,42,1,55,99505
210,107,102,42,1,55,99506
209,105,102,42,1,55,99509
206,108,99,43,1,55,99511
206,107,101,42,1,55,99511
200,108,101,43,1,55,99515
201,108,102,43,1,55,99513
202,106,103,41,3,55,99513
202,105,103,41,4,55,99513
200,103,104,41,4,55,99516
198,106,104,40,3,57,99515
201,107,103,40,3,57,99512
204,106,103,40,3,57,99510
201,106,104,39,3,57,99513
200,107,100,39,3,57,99517
199,106,99,39,3,57,99520
201,105,100,40,2,58,99517
199,103,100,41,2,58,99520
204,99,100,41,1,59,99519
207,98,100,40,2,59,99517
210,98,100,40,2,59,99514
210,99,98,39,3,59,99515
211,99,97,40,3,59,99514
214,94,98,40,3,59,99515
213,93,98,40,3,59,99517
211,92,98,38,4,60,99520
212,91,99,38,3,61,99519
215,91,98,39,3,61,99516
216,90,98,38,4,61,99516
217,86,99,38,3,62,99518
223,84,100,36,5,62,99513
223,83,99,36,5,62,99515
224,83,99,36,5,62,99514
228,83,97,38,4,63,99510
230,82,98,37,3,64,99509
230,82,98,37,3,64,99509
232,83,96,36,4,64,99508
