neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24763,16629
58666,24721,16630
58695,24690,16632
58717,24668,16632
58751,24629,16635
58784,24596,16635
58811,24566,16638
58835,24544,16635
58866,24513,16635
58881,24499,16634
58891,24488,16633
58927,24454,16631
58956,24425,16631
58983,24395,16634
59012,24367,16632
59033,24348,16630
59056,24323,16632
59095,24287,16629
59122,24260,16629
59140,24240,16631
59169,24207,16635
59179,24197,16635
59221,24157,16633
59243,24132,16636
59282,24091,16636
59307,24065,16635
59335,24035,16637
59368,24002,16637
59377,23996,16634
59422,23948,16636
59435,23933,16636
59467,23898,16639
59488,23873,16642
59505,23855,16643
59534,23827,16642
59561,23799,16643
59585,23776,16642
59603,23755,16645
59614,23741,16646
59623,23731,16647
59651,23701,16649
59679,23669,16653
59704,23640,16657
59717,23628,16656
59737,23605,16658
59779,23560,16661
59784,23557,16659
59810,23525,16662
59824,23512,16660
59854,23480,16661
59867,23461,16665
59892,23434,16667
59905,23421,16667
59925,23401,16667
59949,23374,16666
59964,23355,16669
59987,23330,16670
60005,23317,16665
60024,23300,16663
60052,23273,16662
60067,23258,16661
60080,23244,16660
60105,23219,16660
60103,23219,16662
60115,23204,16665
60117,23200,16667
60132,23183,16668
60139,23169,16675
60170,23137,16676
60177,23130,16676
60182,23123,16676
60200,23105,16676
60206,23097,16678
60241,23061,16678
60249,23053,16678
60276,23019,16682
60296,23001,16680
60324,22968,16685
60320,22970,16687
60352,22939,16685
60350,22942,16683
60360,22931,16684
60362,22928,16685
60376,22916,16683
60373,22912,16687
60386,22901,16685
60399,22886,16687
60399,22879,16694
60403,22871,16698
60415,22856,16701
60403,22866,16703
60409,22857,16706
60416,22847,16709
60427,22829,16716
60426,22828,16718
60433,22815,16723
60434,22813,16724
60434,22809,16727
60426,22818,16726
60415,22826,16728
60430,22805,16734
60422,22810,16736
60444,22790,16734
60429,22803,16735
60441,22791,16735
60423,22801,16743
60429,22790,16746
60435,22782,16748
60436,22776,16752
60433,22777,16754
60442,22770,16752
60436,22771,16757
60447,22755,16762
60449,22752,16763
60450,22746,16768
60448,22743,16772
60453,22738,16772
60438,22751,16773
60434,22750,16778
60414,22772,16775
60421,22761,16779
60402,22777,16781
60405,22773,16782
60383,22792,16785
60401,22774,16785
60383,22789,16788
60360,22813,16786
60349,22822,16788
60337,22829,16793
60342,22823,16794
60319,22840,16800
60298,22856,16804
60276,22880,16802
60265,22888,16805
60251,22898,16809
60240,22912,16805
60208,22938,16809
60200,22940,16814
60174,22967,16813
60159,22979,16815
60143,22993,16816
60141,22991,16820
60136,22995,16821
60128,22995,16828
60097,23021,16832
60074,23042,16834
60062,23047,16840
60027,23081,16840
60010,23098,16840
59977,23126,16844
59955,23141,16849
59935,23158,16852
59912,23176,16857
59874,23213,16858
59859,23225,16861
59813,23269,16863
59802,23275,16868
59771,23299,16871
59735,23330,16876
59723,23341,16877
59681,23379,16879
59669,23385,16885
59641,23406,16891
59605,23437,16894
59572,23464,16900
59563,23471,16901
59539,23486,16910
59506,23514,16915
59475,23537,16922
59440,23566,16928
59399,23604,16930
59369,23632,16932
59324,23670,16938
59305,23685,16942
59267,23717,16947
59236,23741,16954
59210,23762,16959
59159,23809,16963
59125,23839,16967
59075,23881,16975
59053,23897,16980
58994,23948,16988
58982,23954,16993
58910,24021,16997
58877,24048,17003
58833,24089,17006
58814,24105,17009
58752,24166,17010
58706,24207,17014
58664,24241,17022
58620,24280,17026
58562,24336,17028
58525,24370,17031
58486,24409,17029
58426,24460,17038
58397,24492,17035
58335,24545,17044
58291,24584,17049
58225,24646,17053
58162,24701,17061
58112,24743,17069
58044,24807,17073
58003,24847,17074
57944,24904,17076
57874,24971,17079
57827,25007,17090
57741,25085,17098
57706,25114,17104
57630,25180,17114
57575,25224,17124
57538,25257,17127
57483,25305,17134
57415,25371,17136
57374,25404,17141
57301,25473,17145
57264,25504,17150
57209,25552,17157
57146,25604,17168
57071,25674,17172
57017,25714,17186
56961,25767,17189
56891,25829,17196
56808,25906,17202
56736,25972,17208
56660,26041,17215
56580,26115,17221
56507,26174,17232
56414,26254,17244
56339,26322,17251
56280,26374,17257
56205,26440,17266
56107,26532,17272
56048,26585,17278
55957,26673,17279
55904,26723,17282
55812,26803,17294
55734,26876,17299
55650,26948,17310
55604,26984,17319
55494,27093,17319
55429,27150,17326
55331,27244,17330
55238,27328,17339
55156,27402,17346
55081,27477,17346
54982,27570,17352
54903,27643,17358
54800,27742,17362
54716,27825,17363
54632,27898,17373
54564,27958,17381
54455,28055,17393
54394,28109,17400
54280,28219,17403
54198,28290,17414
54104,28376,17422
54035,28439,17427
53935,28529,17436
