POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
407,124,116,66,6,3,99301
405,124,115,67,4,5,99303
395,128,112,70,4,5,99309
385,133,113,71,3,6,99312
384,134,112,71,4,6,99312
377,137,113,72,4,6,99314
376,137,113,71,5,8,99313
372,139,114,70,5,8,99315
367,141,116,68,7,9,99315
364,141,116,68,7,9,99318
364,142,116,68,7,9,99317
358,148,117,67,8,9,99316
353,149,118,67,8,9,99319
355,149,115,69,5,12,99318
352,151,114,68,6,12,99320
352,151,112,70,6,13,99319
345,154,111,71,5,15,99322
341,157,110,70,6,15,99324
330,160,111,69,7,15,99331
328,160,111,67,9,15,99333
322,161,113,64,11,15,99337
322,159,114,63,11,15,99339
311,165,112,62,12,15,99346
309,166,111,62,11,16,99348
305,164,111,60,7,20,99356
303,163,111,60,6,21,99359
298,166,112,60,5,22,99360
296,167,111,59,5,22,99363
294,162,112,57,6,23,99369
288,164,111,57,6,24,99373
291,162,108,57,6,24,99375
297,163,107,56,6,26,99368
299,163,106,57,6,26,99366
296,163,105,57,6,26,99370
294,161,106,57,5,27,99373
293,162,104,57,6,27,99374
290,165,104,56,5,28,99375
286,165,104,55,5,28,99380
282,167,103,57,4,29,99381
280,163,106,57,4,29,99384
279,164,105,57,4,29,99385
277,164,105,57,3,30,99387
270,163,102,57,2,32,99397
269,165,103,57,2,32,99395
270,164,103,55,4,32,99395
269,165,105,55,4,32,99393
266,169,102,57,4,32,99393
264,170,101,58,4,32,99394
260,166,99,60,3,33,99402
256,166,102,60,2,34,99403
255,164,103,59,2,35,99405
255,165,101,61,2,35,99404
254,164,101,60,3,35,99406
254,163,101,59,4,35,99407
254,159,100,60,5,35,99410
250,156,100,60,5,35,99417
251,151,99,59,5,35,99423
251,149,99,60,5,35,99424
248,153,96,61,6,35,99424
241,153,97,59,5,36,99432
242,154,96,59,5,36,99431
238,151,95,60,5,37,99437
237,149,92,61,5,37,99442
236,147,91,60,6,37,99446
234,146,91,61,7,37,99447
232,147,91,59,8,37,99449
229,143,94,58,9,37,99453
229,137,91,56,10,38,99462
229,138,91,56,10,39,99460
223,136,91,57,9,40,99467
219,135,91,57,8,41,99472
222,130,93,57,7,42,99472
222,127,92,57,7,43,99475
219,131,90,55,6,45,99477
213,133,88,55,7,45,99482
209,136,88,55,7,46,99482
204,139,86,57,6,47,99484
206,138,86,57,6,47,99483
201,138,86,57,7,47,99487
201,137,86,57,6,48,99488
200,138,86,55,8,48,99488
203,134,90,55,6,49,99486
204,132,89,54,3,52,99489
201,133,88,54,3,52,99492
201,130,89,55,3,52,99493
203,129,89,55,3,52,99492
209,128,89,56,2,53,99486
210,128,88,57,1,54,99485
208,124,91,56,2,54,99488
209,119,93,57,2,54,99489
208,119,91,57,2,54,99492
208,115,94,57,2,54,99493
207,116,93,57,1,55,99494
207,113,93,56,1,55,99498
207,111,93,56,1,55,99500
206,112,91,55,2,55,99502
204,111,92,55,2,55,99504
205,109,92,56,1,56,99504
203,112,92,55,1,56,99504
203,111,94,53,2,56,99504
202,108,94,54,2,56,99507
201,103,96,53,3,56,99511
203,103,97,53,3,56,99508
200,100,94,54,4,56,99515
200,99,96,53,4,56,99515
205,95,97,54,3,57,99512
203,94,97,54,2,58,99515
202,95,97,54,2,58,99515
201,95,96,53,3,58,99517
199,97,97,52,4,58,99516
201,95,95,52,4,58,99518
203,95,95,52,5,58,99515
209,92,98,51,5,59,99509
211,92,93,50,6,59,99512
213,93,90,51,4,61,99511
210,94,90,50,4,62,99513
211,93,91,50,4,62,99512
212,94,90,51,3,63,99510
214,92,89,51,3,63,99511
212,94,89,51,2,64,99511
212,92,91,51,2,64,99511
218,89,90,52,2,64,99508
220,88,92,51,2,64,99506
223,88,92,50,3,64,99503
222,89,91,50,3,64,99504
224,89,91,50,2,65,99502
224,89,89,50,3,65,99503
224,88,89,50,3,65,99504
226,87,89,50,3,65,99503
227,87,88,49,5,65,99502
