Smokes,Does not smoke
19474,80549
20243,79778
20622,79398
20152,79866
20460,79558
20083,79934
20373,79644
20027,79990
20277,79740
19871,80146
20119,79898
19793,80224
20100,79916
19760,80256
20110,79905
19751,80264
20044,79971
19693,80321
20023,79991
19667,80347
19976,80037
19631,80382
19904,80109
19530,80483
19843,80170
19489,80523
19846,80166
19493,80517
19825,80185
19471,80538
19796,80213
19430,80578
19734,80272
19400,80606
19723,80283
19386,80620
19695,80311
19378,80628
19720,80286
19404,80602
19727,80278
19383,80622
19692,80313
19353,80651
19663,80341
19342,80659
19662,80338
19346,80654
19671,80327
19331,80667
19661,80336
19319,80678
19652,80345
19310,80686
19646,80350
19296,80699
19638,80356
19295,80699
19638,80356
19295,80699
19639,80353
19315,80677
19649,80343
19327,80665
19658,80334
19336,80656
19662,80328
19348,80642
19671,80319
19349,80641
19670,80319
19347,80641
19670,80318
19347,80639
19671,80315
19347,80639
19671,80312
19351,80631
19677,80305
19353,80629
19680,80302
19354,80626
19679,80301
19354,80626
19679,80300
19354,80625
19684,80294
19359,80618
19692,80285
19364,80613
19693,80284
19371,80605
19693,80280
19371,80602
19693,80279
19375,80597
19695,80277
19375,80597
19695,80277
19375,80596
19695,80276
19375,80595
19695,80275
19375,80595
19695,80274
19375,80594
19695,80274
19375,80594
19695,80274
19375,80594
19695,80274
19375,80594
19695,80274
19375,80594
19695,80274
19375,80594
19693,80274
19375,80592
19693,80274
19375,80592
19693,80274
19375,80592
19693,80274
19375,80592
19693,80273
19375,80591
19693,80273
19374,80591
19692,80273
19374,80591
19692,80272
19374,80589
19700,80263
19379,80584
19699,80261
19378,80582
19699,80261
19378,80582
19698,80260
19377,80581
19698,80260
19376,80580
19697,80259
19376,80580
19698,80257
19377,80578
19702,80253
19385,80570
19706,80248
19393,80561
19710,80244
19405,80547
19723,80229
19410,80542
19732,80220
19418,80533
19740,80211
19422,80528
19745,80204
19423,80526
19745,80203
19423,80525
19745,80202
19423,80523
19745,80201
19423,80523
19744,80200
19423,80521
19744,80200
19421,80520
19742,80198
19421,80519
19742,80198
19421,80518
19741,80198
19421,80518
19741,80198
19421,80518
19741,80198
19420,80518
19741,80197
19420,80518
19741,80195
19422,80514
19741,80195
19422,80514
19741,80195
19422,80514
19741,80195
19422,80513
19741,80194
19422,80512
19740,80194
19422,80511
19740,80193
19422,80511
19740,80191
19425,80505
19750,80180
19444,80486
19774,80155
19465,80464
19780,80149
19465,80464
19780,80149
19465,80464
19780,80149
19465,80464
19780,80149
19465,80463
19777,80150
19464,80463
19777,80150
19464,80463
19777,80149
19464,80462
19777,80149
19464,80461
19776,80149
19464,80461
19776,80149
19464,80461
19776,80149
19464,80460
19777,80147
19464,80459
19781,80142
19463,80459
19781,80141
19463,80459
19781,80141
19463,80459
19781,80141
19463,80459
19781,80141
19463,80458
19781,80139
19462,80458
19781,80139
19462,80458
19781,80139
19462,80458
19781,80139
19458,80461
19778,80141
19447,80472
19757,80162
19424,80495
19723,80195
19399,80519
19718,80199
19399,80518
19718,80198
19398,80518
19718,80198
19398,80518
19718,80198
19398,80518
19718,80198
19398,80518
