POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,115,67,6,3,99298
402,126,115,67,4,5,99304
398,129,113,69,4,5,99305
397,130,114,69,3,6,99304
383,138,113,71,4,6,99308
383,140,114,71,4,6,99305
381,140,114,70,5,7,99306
377,141,115,69,6,8,99307
369,143,117,67,7,9,99311
365,146,116,68,7,9,99312
362,148,116,68,7,9,99313
363,148,116,67,8,9,99312
359,148,115,68,8,10,99315
357,148,114,67,6,12,99319
350,151,112,68,7,12,99323
351,150,111,68,8,12,99323
338,154,111,66,7,15,99332
333,158,111,64,9,15,99333
326,158,113,63,10,15,99338
325,162,113,61,11,15,99336
324,159,114,61,10,16,99339
324,158,114,59,12,16,99340
317,163,113,61,9,19,99341
312,169,112,61,7,21,99341
310,167,113,60,6,22,99345
309,165,113,60,6,22,99348
308,164,114,60,6,22,99349
301,163,115,58,6,24,99356
299,165,115,57,4,26,99357
296,165,116,59,4,26,99357
294,169,118,56,7,26,99353
295,169,117,57,7,26,99352
296,169,114,56,7,27,99354
295,169,113,55,7,27,99357
293,171,112,56,6,27,99358
286,169,110,56,5,28,99369
285,170,110,56,4,29,99369
276,176,107,54,4,30,99376
277,177,107,54,3,31,99374
272,177,105,56,3,31,99379
268,179,104,55,3,32,99382
268,177,107,51,5,32,99383
267,177,106,51,4,33,99385
264,178,106,48,3,34,99390
261,177,106,47,3,34,99395
255,178,105,47,3,35,99400
248,183,106,47,3,35,99401
248,180,106,48,3,36,99402
246,178,106,49,3,36,99405
242,178,106,50,3,36,99408
242,173,107,50,3,37,99411
242,174,107,49,4,37,99410
243,169,105,51,4,37,99414
238,170,105,52,3,38,99417
233,169,104,52,4,38,99423
231,168,105,51,5,38,99425
226,163,106,51,5,38,99434
225,164,104,51,5,38,99436
220,164,103,53,3,40,99440
219,159,106,53,3,40,99443
220,157,106,53,3,40,99444
217,154,103,55,5,41,99448
215,154,97,52,8,41,99456
213,150,96,52,8,42,99462
212,150,96,52,8,42,99463
209,145,96,49,9,42,99473
209,144,96,48,10,42,99474
209,141,98,48,9,43,99475
206,137,101,48,7,45,99479
205,135,99,48,7,45,99484
199,135,98,48,8,45,99490
200,134,97,48,5,48,99491
199,127,100,47,6,49,99495
197,125,102,46,7,49,99497
194,127,100,47,7,49,99499
190,128,100,47,6,50,99502
187,132,96,49,7,50,99502
185,127,96,50,6,51,99508
183,127,96,50,5,52,99510
185,124,94,51,3,54,99512
181,123,97,51,3,54,99514
180,119,100,51,2,55,99516
178,120,96,53,2,55,99519
183,118,97,53,2,55,99515
181,116,95,55,2,55,99519
186,114,96,55,2,56,99514
189,112,98,55,1,57,99511
190,110,99,54,2,57,99511
190,109,100,54,2,57,99511
192,106,98,54,3,57,99513
187,106,100,54,2,58,99516
185,108,100,54,2,58,99516
183,106,102,54,2,58,99518
184,102,104,54,2,58,99519
184,101,105,54,2,58,99519
186,99,103,52,2,59,99522
187,96,106,51,2,59,99522
186,96,106,51,2,59,99523
185,90,108,52,1,60,99527
186,89,108,53,1,60,99526
187,88,109,52,1,60,99526
189,87,107,51,1,60,99528
188,86,108,50,2,60,99529
184,85,107,50,2,61,99534
183,86,106,51,2,61,99534
188,84,106,51,2,61,99531
187,86,104,52,1,62,99531
184,85,104,53,1,62,99534
182,83,107,53,1,62,99535
183,83,107,53,1,62,99534
183,83,105,54,2,62,99534
183,84,104,54,2,62,99534
186,82,105,54,3,62,99531
191,81,103,55,2,63,99528
193,80,104,55,2,63,99526
191,81,104,55,2,63,99527
189,83,103,55,2,63,99528
190,79,104,53,2,65,99530
190,79,103,52,3,65,99531
190,79,101,52,3,65,99533
192,79,102,52,3,65,99530
196,78,101,51,4,65,99528
198,76,101,51,3,66,99528
201,75,100,49,5,66,99527
203,74,99,49,4,67,99527
207,75,98,50,4,67,99522
207,75,94,53,4,67,99523
210,75,94,53,3,68,99520
211,76,92,52,5,68,99519
214,76,92,52,4,69,99516
