neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58751,24629,16636
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58891,24488,16635
58927,24454,16633
58956,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16630
59122,24260,16630
59140,24240,16632
59169,24207,16636
59179,24197,16636
59221,24157,16634
59243,24132,16637
59282,24091,16638
59307,24066,16636
59335,24036,16638
59367,24003,16638
59376,23997,16635
59421,23950,16636
59433,23935,16636
59465,23900,16639
59486,23875,16642
59503,23857,16643
59532,23829,16642
59559,23801,16643
59583,23778,16642
59601,23757,16645
59613,23742,16646
59622,23732,16647
59650,23702,16649
59678,23670,16653
59703,23641,16657
59716,23629,16656
59736,23606,16658
59778,23561,16661
59783,23558,16659
59809,23526,16662
59823,23513,16660
59853,23481,16661
59867,23462,16665
59892,23435,16667
59905,23422,16667
59925,23402,16667
59949,23375,16668
59964,23356,16671
59988,23331,16671
60006,23318,16666
60025,23301,16664
60053,23274,16663
60068,23258,16662
60081,23245,16662
60105,23220,16662
60103,23220,16664
60115,23205,16667
60117,23201,16669
60132,23184,16670
60139,23170,16677
60170,23138,16678
60177,23131,16678
60183,23124,16678
60201,23106,16678
60207,23098,16680
60243,23062,16680
60251,23054,16680
60279,23021,16684
60299,23003,16682
60327,22970,16687
60323,22972,16689
60356,22940,16687
60353,22943,16685
60364,22931,16686
60366,22928,16687
60380,22916,16685
60377,22913,16689
60390,22902,16687
60403,22887,16689
60403,22880,16696
60406,22872,16700
60418,22857,16703
60406,22867,16705
60411,22858,16708
60418,22848,16711
60429,22830,16718
60428,22829,16720
60435,22816,16725
60436,22814,16726
60436,22810,16729
60427,22820,16728
60415,22827,16730
60429,22807,16736
60422,22812,16738
60444,22792,16736
60429,22805,16737
60441,22793,16737
60422,22804,16745
60430,22793,16748
60436,22785,16750
60435,22782,16754
60434,22781,16756
60443,22773,16755
60437,22774,16760
60446,22759,16765
60449,22755,16766
60450,22749,16771
60448,22746,16775
60453,22741,16775
60438,22754,16776
60434,22753,16781
60414,22776,16778
60422,22764,16782
60401,22782,16784
60406,22775,16784
60384,22794,16787
60402,22776,16787
60383,22792,16790
60362,22815,16788
60352,22823,16790
60338,22832,16795
60344,22825,16796
60323,22840,16802
60298,22860,16806
60279,22881,16804
60264,22893,16807
60253,22900,16811
60241,22915,16807
60210,22941,16811
60201,22945,16816
60175,22972,16815
60159,22984,16817
60144,22997,16818
60142,22995,16822
60137,22999,16823
60132,22997,16830
60097,23026,16834
60076,23045,16836
60063,23052,16842
60031,23084,16842
60013,23102,16842
59980,23129,16846
59960,23143,16852
59938,23162,16855
59916,23178,16860
59875,23218,16861
59860,23229,16864
59815,23272,16866
59803,23279,16871
59771,23305,16875
59734,23337,16880
59724,23346,16881
59682,23385,16883
59673,23388,16889
59642,23412,16894
59610,23440,16898
59573,23471,16904
59565,23477,16906
59541,23492,16914
59507,23521,16919
59475,23545,16925
59440,23574,16931
59401,23609,16932
59372,23636,16934
59327,23675,16940
59309,23689,16944
59269,23721,16950
59239,23744,16957
59215,23763,16962
59162,23812,16966
59130,23840,16970
59080,23882,16978
59055,23902,16983
58995,23953,16991
58983,23959,16997
58914,24023,17001
58877,24054,17007
58836,24092,17010
58814,24111,17013
58756,24168,17014
58704,24215,17018
58663,24248,17026
58620,24287,17030
58565,24340,17032
58524,24378,17035
58488,24414,17035
58430,24463,17044
58397,24498,17041
58338,24548,17050
58292,24588,17056
58225,24651,17060
58163,24706,17067
58110,24751,17075
58042,24814,17079
58004,24851,17080
57942,24910,17081
57872,24977,17084
57824,25014,17095
57740,25090,17103
57703,25121,17109
57625,25189,17119
57570,25233,17129
57537,25263,17132
57481,25312,17139
57415,25374,17140
57374,25409,17146
57305,25474,17150
57266,25508,17155
57211,25555,17162
57147,25608,17173
57073,25677,17177
57023,25713,17191
56965,25768,17194
56892,25834,17201
56810,25909,17207
56737,25977,17212
56664,26043,17219
56581,26119,17226
56509,26179,17237
56419,26256,17249
56341,26327,17256
56282,26380,17261
56212,26441,17270
56110,26537,17276
56052,26589,17282
55959,26679,17284
55906,26729,17287
55818,26805,17299
55735,26883,17304
55657,26949,17315
55606,26991,17324
55498,27098,17325
55430,27159,17332
55333,27252,17336
55241,27334,17346
55159,27409,17352
55086,27482,17352
54987,27575,17358
54908,27648,17364
54805,27747,17368
54714,27838,17368
54633,27908,17378
54564,27968,17387
54453,28067,17399
54398,28115,17405
54286,28224,17408
54202,28297,17419
54107,28383,17427
54040,28445,17432
53935,28541,17440
