POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,116,66,6,3,99298
407,125,115,66,4,5,99301
398,128,113,69,4,5,99306
388,135,114,70,3,6,99307
386,136,113,70,4,6,99308
378,140,114,71,4,6,99310
375,141,114,70,5,8,99310
370,143,115,70,5,8,99312
363,143,115,68,6,9,99319
359,144,115,69,6,9,99321
359,146,115,69,6,9,99319
355,152,117,68,7,9,99315
350,155,117,68,7,9,99317
349,153,116,69,6,11,99319
349,154,116,68,7,11,99318
344,156,112,70,7,12,99322
338,161,111,71,6,14,99322
335,163,111,68,7,14,99325
329,167,112,66,9,14,99326
325,169,113,63,11,14,99328
322,168,114,61,12,15,99331
320,169,116,60,12,15,99331
309,174,117,59,13,15,99336
309,174,115,61,12,16,99336
307,172,117,61,8,20,99338
306,173,117,61,7,21,99338
304,171,118,61,6,22,99341
304,170,119,61,6,22,99341
298,170,121,59,7,23,99345
291,172,119,60,6,25,99350
292,175,118,61,6,25,99346
299,176,117,60,7,27,99337
299,176,116,61,7,27,99337
297,176,114,63,7,27,99339
295,176,115,63,6,28,99340
295,176,115,63,6,28,99340
294,178,114,62,5,29,99341
288,180,114,62,5,29,99345
282,187,114,61,5,30,99344
279,186,115,59,6,30,99348
278,188,114,59,5,31,99348
274,191,114,58,5,32,99349
269,191,114,58,4,34,99353
265,193,115,58,4,34,99354
267,193,116,56,6,34,99351
267,194,118,56,5,35,99348
261,199,113,57,5,36,99352
260,200,112,58,5,36,99352
256,197,113,60,4,37,99356
251,197,114,60,3,38,99360
249,196,114,59,2,40,99363
250,196,111,61,2,40,99363
250,192,114,60,3,40,99364
249,190,115,59,4,40,99366
249,187,114,60,5,40,99368
249,187,111,62,5,40,99369
249,183,112,63,5,40,99371
250,179,110,65,5,40,99374
246,184,110,65,5,41,99372
244,180,108,63,5,42,99381
246,180,108,62,5,42,99380
243,178,107,63,6,43,99383
242,177,106,63,5,44,99386
242,175,106,62,6,44,99388
240,172,108,62,7,44,99390
234,174,108,61,8,44,99394
229,168,111,59,9,44,99403
229,166,111,57,10,45,99405
228,165,111,55,11,46,99407
225,163,112,55,11,47,99410
221,159,114,55,8,49,99417
223,153,118,54,7,50,99418
224,151,119,53,6,51,99419
222,152,119,52,6,52,99420
216,153,116,52,8,52,99426
212,156,115,53,6,54,99427
212,155,114,55,6,54,99427
214,153,114,56,5,55,99426
213,147,115,57,5,55,99431
213,146,115,57,4,56,99432
213,147,115,56,5,56,99431
215,141,117,55,5,57,99433
211,142,118,55,4,58,99435
211,141,117,54,5,58,99437
211,138,118,55,5,58,99438
214,135,120,54,4,59,99437
219,131,124,54,1,62,99432
220,131,122,56,2,62,99430
219,130,121,58,1,63,99431
218,128,123,58,2,63,99431
215,126,124,58,2,63,99435
212,128,123,58,2,63,99437
211,125,123,58,3,63,99440
210,126,123,58,3,63,99440
211,124,125,58,3,63,99439
210,126,125,58,2,64,99438
208,126,125,58,2,64,99440
211,122,126,58,2,64,99440
210,123,125,58,2,65,99440
206,122,126,57,4,65,99443
205,122,124,57,4,65,99446
204,119,126,58,4,65,99447
207,119,126,58,4,65,99444
206,117,126,58,5,65,99446
208,116,126,58,5,65,99445
211,112,130,59,4,66,99441
208,113,127,61,4,66,99444
208,112,128,61,2,68,99444
208,114,125,62,3,68,99443
207,118,123,62,4,68,99441
207,115,120,63,3,69,99446
206,116,120,61,3,69,99448
212,115,120,60,4,69,99443
214,114,121,58,6,69,99441
216,112,122,58,4,71,99440
215,111,122,58,4,72,99441
217,109,123,58,4,72,99440
216,110,121,58,3,73,99442
218,110,121,58,3,73,99440
216,110,122,59,2,74,99440
217,109,123,58,2,74,99440
221,106,122,58,3,74,99439
221,104,124,59,3,74,99438
226,104,123,56,6,74,99434
226,105,121,57,6,74,99434
231,104,122,58,5,75,99428
231,104,117,62,5,75,99429
234,105,116,62,5,75,99426
234,105,113,62,5,76,99428
233,105,112,64,4,77,99428
