Smokes,Does not smoke
19474,80549
20243,79778
20623,79395
20152,79866
20462,79556
20083,79935
20375,79641
20026,79990
20280,79736
19887,80129
20132,79884
19804,80212
20107,79907
19766,80248
20126,79888
19762,80252
20045,79968
19692,80321
20023,79990
19664,80348
19974,80038
19629,80383
19902,80110
19528,80484
19841,80171
19487,80525
19844,80167
19490,80519
19819,80190
19467,80541
19792,80216
19425,80582
19727,80277
19391,80613
19708,80295
19374,80629
19672,80331
19362,80641
19688,80315
19388,80615
19695,80306
19371,80630
19665,80336
19343,80658
19636,80365
19329,80672
19621,80379
19322,80678
19620,80380
19325,80672
19632,80364
19346,80649
19643,80351
19335,80659
19638,80356
19329,80665
19633,80359
19328,80663
19631,80359
19325,80665
19629,80361
19323,80667
19628,80360
19322,80666
19628,80359
19321,80666
19628,80359
19321,80666
19628,80358
19321,80665
19628,80358
19321,80665
19628,80357
19324,80661
19635,80350
19326,80659
19638,80347
19327,80657
19637,80347
19327,80657
19637,80347
19327,80656
19634,80347
19322,80659
19634,80347
19322,80659
19638,80341
19327,80652
19647,80332
19332,80647
19648,80330
19336,80642
19652,80326
19340,80637
19654,80323
19340,80637
19654,80323
19340,80636
19653,80323
19340,80635
19653,80322
19338,80634
19653,80319
19338,80634
19653,80319
19333,80638
19645,80326
19326,80645
19645,80326
19326,80645
19645,80326
19326,80645
19645,80326
19326,80645
19645,80325
19326,80644
19645,80325
19326,80643
19645,80324
19326,80642
19644,80324
19326,80642
19644,80324
19325,80642
19642,80323
19325,80640
19642,80323
19325,80640
19642,80323
19325,80640
19642,80323
19325,80640
19642,80323
19325,80639
19642,80322
19325,80639
19642,80322
19324,80639
19641,80321
19323,80639
19641,80321
19321,80639
19633,80326
19318,80641
19627,80332
19318,80641
19626,80331
19317,80640
19626,80331
19317,80640
19626,80331
19321,80634
19625,80330
19321,80634
19625,80329
19320,80634
19625,80328
19320,80633
19625,80328
19327,80624
19628,80323
19327,80624
19628,80322
19329,80621
19637,80311
19356,80592
19666,80282
19395,80553
19707,80240
19430,80517
19729,80216
19436,80509
19740,80202
19442,80500
19743,80199
19443,80499
19743,80197
19441,80499
19743,80197
19441,80499
19743,80197
19441,80499
19743,80197
19437,80502
19737,80202
19434,80504
19735,80203
19434,80504
19735,80203
19434,80504
19735,80202
19434,80503
19735,80202
19434,80503
19735,80202
19434,80503
19735,80202
19434,80502
19735,80201
19434,80502
19735,80201
19434,80502
19735,80201
19434,80501
19736,80199
19435,80498
19738,80195
19436,80497
19738,80195
19436,80497
19738,80195
19436,80496
19738,80194
19436,80496
19736,80193
19436,80493
19736,80193
19436,80493
19736,80192
19435,80493
19736,80191
19434,80493
19736,80191
19434,80493
19735,80191
19434,80492
19735,80191
19434,80492
19735,80190
19432,80492
19733,80191
19432,80491
19737,80186
19433,80490
19737,80186
19433,80489
19737,80185
19433,80489
19737,80185
19429,80492
19734,80187
19418,80503
19713,80208
19399,80522
19681,80240
19377,80543
19674,80246
19377,80543
19674,80246
19377,80543
19674,80246
19376,80543
19674,80245
19376,80543
19674,80244
19376,80542
19674,80244
19376,80541
19682,80235
