POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,116,66,6,3,99302
402,126,115,66,4,5,99305
399,127,113,69,4,5,99306
396,128,113,69,3,6,99308
387,136,112,69,4,6,99309
381,139,108,71,4,6,99314
379,141,111,70,3,8,99311
373,142,111,69,5,8,99315
366,142,113,66,7,9,99320
360,142,112,68,7,9,99325
358,143,112,68,7,9,99326
347,151,114,68,7,9,99327
346,153,114,67,8,9,99326
344,152,113,66,7,11,99330
342,151,111,66,7,12,99334
337,153,109,68,6,13,99337
334,154,109,68,6,13,99339
327,155,108,65,7,15,99346
319,158,108,63,9,15,99351
318,157,110,60,12,15,99351
318,158,110,60,11,16,99350
309,163,112,60,11,16,99352
303,164,112,60,12,16,99356
298,168,111,61,9,19,99357
297,168,113,61,9,19,99356
295,167,113,61,7,21,99359
291,168,113,61,6,22,99362
289,167,115,60,6,22,99364
278,168,116,58,6,24,99373
277,168,115,58,6,25,99374
275,170,111,60,5,26,99376
282,170,110,57,6,27,99371
283,170,110,57,7,27,99369
284,171,110,57,7,27,99367
280,173,108,58,6,28,99370
277,174,109,57,6,28,99372
273,176,108,57,5,29,99375
271,178,107,57,5,29,99376
271,178,107,56,5,30,99376
264,179,106,57,5,31,99381
255,179,105,56,5,32,99391
254,174,107,55,4,33,99396
252,173,107,55,3,34,99399
251,175,106,54,2,35,99400
251,173,108,54,2,35,99400
246,175,108,54,2,35,99403
242,179,107,53,3,36,99403
241,177,104,55,3,36,99407
238,176,106,57,3,36,99407
234,176,107,57,2,37,99410
234,173,107,57,3,37,99412
234,170,107,56,4,37,99415
230,170,106,57,4,37,99419
229,171,103,58,3,38,99421
227,168,106,56,5,38,99423
223,169,102,55,5,38,99431
222,168,102,56,5,38,99432
218,165,103,55,5,38,99439
220,163,103,56,3,40,99438
216,159,104,58,3,40,99443
213,161,104,58,3,40,99444
214,156,102,58,6,41,99446
210,158,101,57,8,41,99448
208,158,96,58,9,41,99453
205,155,96,57,8,42,99460
203,150,98,55,9,42,99466
199,150,98,55,9,42,99470
198,146,99,55,9,43,99473
196,142,100,55,7,45,99478
193,143,100,56,7,45,99479
193,141,99,57,6,46,99481
195,136,100,57,5,48,99482
195,134,100,56,5,49,99484
193,133,100,56,5,49,99487
191,133,99,56,5,49,99490
186,135,98,55,7,50,99492
182,138,95,57,7,50,99494
183,132,99,58,6,51,99494
182,133,97,59,5,52,99495
181,129,102,58,5,53,99495
180,127,102,58,5,53,99498
180,125,102,58,6,53,99499
178,122,103,58,6,53,99503
177,121,102,58,4,56,99505
182,118,101,58,4,57,99503
186,114,103,59,3,58,99500
187,114,100,60,2,59,99501
187,112,101,60,2,59,99502
187,112,103,60,1,60,99500
187,107,104,60,2,60,99503
185,108,101,60,1,61,99507
186,107,98,60,1,61,99510
184,106,100,60,1,61,99511
183,104,100,60,1,61,99514
186,100,101,60,1,61,99514
189,100,98,59,2,61,99514
184,94,102,55,4,61,99523
182,95,101,55,4,61,99525
178,95,99,56,2,63,99530
181,93,99,57,1,64,99528
183,91,98,54,1,64,99532
181,89,97,54,1,64,99537
180,87,97,53,2,64,99540
180,87,98,53,2,64,99539
180,84,101,53,2,64,99539
184,83,96,55,1,65,99539
183,84,95,55,1,65,99540
183,83,97,54,1,65,99540
182,82,97,53,1,65,99543
175,84,96,53,2,65,99548
177,84,96,53,2,65,99546
180,83,97,53,2,65,99543
181,82,96,53,3,66,99542
182,82,95,53,3,66,99542
185,80,95,53,3,66,99541
188,80,93,53,3,67,99539
188,81,93,53,3,67,99538
184,82,93,52,4,67,99541
183,80,95,52,2,69,99542
183,79,96,51,2,69,99543
183,81,96,51,1,70,99541
185,81,96,50,2,70,99539
185,79,97,51,2,70,99539
187,77,97,49,4,70,99539
190,75,95,50,5,70,99538
193,76,92,51,5,70,99536
191,76,92,51,5,70,99538
194,76,91,51,4,71,99536
197,76,91,50,5,71,99533
201,76,90,51,4,72,99529
