POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,115,66,6,3,99299
407,125,114,67,4,5,99301
403,129,111,70,4,5,99301
390,135,112,71,3,6,99306
390,136,111,71,4,6,99305
383,139,112,71,4,6,99308
377,140,112,70,5,8,99311
373,142,112,70,5,8,99313
365,142,114,68,7,9,99318
360,142,112,69,7,9,99324
360,143,112,68,7,9,99324
355,149,113,67,8,9,99322
351,152,112,67,8,9,99324
344,150,111,67,6,12,99333
339,151,110,66,6,12,99339
328,153,107,67,7,12,99349
319,156,106,68,6,14,99354
316,158,106,66,7,14,99356
307,162,107,63,9,14,99361
306,164,108,61,10,14,99360
303,160,110,59,12,14,99365
296,160,105,59,11,14,99378
289,164,103,57,12,14,99384
287,165,101,58,11,15,99386
281,164,101,57,8,18,99394
278,166,101,57,7,19,99395
272,166,101,57,6,20,99401
271,166,101,57,6,20,99402
266,163,103,56,6,21,99408
259,163,105,54,5,23,99414
259,165,103,55,5,23,99413
262,167,98,54,6,25,99411
263,167,98,54,6,25,99410
263,162,97,55,6,25,99415
259,162,97,54,5,26,99420
258,164,97,52,6,26,99420
253,164,95,52,5,27,99427
249,163,93,51,6,27,99434
242,167,92,52,5,28,99437
243,165,93,51,5,29,99437
243,165,93,51,5,29,99437
243,163,93,50,4,31,99439
236,164,92,47,3,32,99449
233,166,92,47,3,32,99450
233,166,93,45,4,33,99449
229,170,92,45,4,33,99450
221,174,92,45,4,34,99453
221,175,91,46,4,34,99452
218,168,94,47,3,35,99458
213,167,97,48,3,35,99460
210,166,99,47,2,37,99462
208,164,96,50,2,37,99466
207,160,98,49,3,37,99469
205,156,98,48,4,37,99475
205,152,96,51,4,37,99478
201,150,92,53,4,37,99486
197,144,91,53,4,37,99497
196,142,91,54,4,37,99499
193,142,93,53,4,38,99500
188,138,89,52,4,39,99513
187,138,88,52,4,39,99515
185,137,87,52,5,40,99517
183,133,86,53,5,40,99523
183,132,86,52,6,40,99524
181,131,86,51,8,40,99526
177,133,84,50,8,40,99531
175,123,86,48,10,40,99541
174,118,87,47,11,41,99545
173,115,85,47,8,42,99553
165,115,85,47,9,42,99560
161,111,87,48,7,44,99565
164,107,88,48,6,45,99565
162,105,88,48,6,46,99568
158,103,87,47,6,47,99575
152,101,86,48,6,47,99583
146,105,85,49,5,48,99585
142,102,86,49,5,48,99591
147,101,85,50,4,49,99587
147,98,86,49,4,49,99590
147,94,88,49,3,50,99592
144,92,88,48,3,50,99598
141,91,88,47,3,51,99602
139,91,87,47,2,52,99605
141,91,86,47,2,52,99604
141,90,86,49,2,52,99603
144,88,86,50,2,52,99601
150,85,85,51,0,54,99598
151,83,84,52,0,54,99599
150,81,83,53,0,54,99602
150,76,88,53,1,54,99601
148,75,87,52,1,54,99606
148,74,86,51,1,54,99609
147,72,87,50,1,54,99612
144,72,87,50,1,54,99615
144,71,85,50,1,54,99618
143,71,85,49,2,54,99619
144,69,85,49,2,54,99620
145,66,84,49,2,54,99623
145,68,83,50,0,56,99621
148,65,83,49,2,56,99620
147,65,82,50,2,56,99621
146,63,83,50,2,56,99623
146,63,83,50,2,56,99623
144,62,83,50,3,56,99625
143,63,83,50,3,56,99625
145,57,89,49,3,56,99624
140,58,88,48,3,56,99630
140,58,88,48,3,56,99630
141,57,88,47,3,57,99630
141,57,88,46,4,57,99630
142,58,86,48,3,58,99628
143,56,87,47,4,58,99628
146,57,85,47,4,59,99625
147,56,84,46,5,59,99626
147,58,81,47,4,60,99626
145,57,81,46,5,60,99629
147,54,81,46,5,60,99630
148,55,80,45,4,61,99630
148,54,80,45,3,62,99631
144,54,80,46,2,63,99634
144,54,81,46,2,63,99633
148,54,80,45,3,63,99630
148,52,79,45,2,64,99633
148,52,78,44,3,64,99634
147,53,77,43,4,64,99635
147,53,74,44,3,65,99637
149,53,73,43,3,65,99637
149,54,72,44,3,65,99636
148,53,71,45,3,65,99638
150,51,69,45,2,66,99640
