Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79555
20083,79934
20376,79641
20025,79991
20281,79735
19886,80130
20132,79884
19801,80215
20100,79915
19755,80260
20107,79907
19744,80269
20031,79982
19674,80339
20015,79998
19657,80356
19954,80059
19607,80404
19895,80116
19526,80485
19831,80180
19469,80542
19817,80192
19468,80539
19806,80200
19465,80541
19794,80211
19427,80578
19736,80268
19397,80607
19725,80279
19383,80621
19697,80307
19375,80629
19722,80282
19401,80603
19728,80276
19380,80624
19693,80311
19350,80654
19664,80340
19337,80664
19654,80345
19336,80663
19653,80345
19320,80678
19644,80354
19308,80690
19635,80363
19299,80698
19629,80368
19285,80711
19619,80374
19284,80709
19617,80375
19283,80709
19616,80376
19281,80710
19615,80376
19281,80710
19615,80376
19281,80710
19615,80375
19280,80710
19615,80375
19280,80710
19615,80375
19280,80710
19615,80374
19280,80709
19614,80373
19279,80708
19614,80373
19279,80708
19614,80373
19279,80707
19613,80373
19279,80707
19613,80372
19279,80705
19612,80371
19279,80704
19612,80371
19279,80704
19612,80371
19279,80703
19611,80371
19279,80703
19610,80370
19283,80697
19615,80365
19288,80692
19618,80362
19288,80692
19617,80361
19278,80700
19604,80374
19260,80717
19597,80380
19253,80724
19596,80380
19253,80723
19596,80380
19253,80723
19596,80379
19253,80722
19596,80379
19253,80722
19596,80379
19253,80721
19596,80378
19253,80721
19596,80377
19253,80718
19595,80376
19253,80718
19595,80376
19252,80718
19592,80378
19251,80718
19585,80384
19250,80719
19585,80384
19250,80719
19585,80383
19249,80719
19585,80383
19249,80719
19585,80383
19249,80719
19584,80382
19248,80718
19584,80382
19248,80717
19582,80382
19248,80716
19581,80382
19247,80715
19581,80381
19245,80716
19574,80387
19242,80719
19568,80393
19242,80719
19568,80392
19245,80714
19567,80392
19245,80714
19567,80392
19245,80714
19567,80392
19245,80714
19567,80392
19245,80713
19567,80389
19243,80711
19566,80388
19243,80711
19566,80388
19243,80711
19566,80388
19245,80706
19562,80389
19246,80702
19560,80388
19246,80702
19564,80382
19265,80681
19586,80359
19295,80650
19623,80322
19333,80612
19639,80306
19348,80597
19649,80295
19358,80586
19665,80278
19365,80578
19674,80268
19373,80569
19685,80257
19392,80550
19702,80240
19406,80535
19718,80223
19418,80522
19726,80214
19422,80518
19737,80202
19446,80493
19780,80159
19485,80454
19810,80127
19499,80438
19831,80106
19515,80422
19846,80090
19522,80414
19852,80083
19525,80410
19856,80079
19525,80410
19856,80079
19525,80410
19855,80079
19525,80409
19855,80079
19525,80409
19855,80079
19525,80409
19855,80078
19525,80407
19854,80078
19525,80407
19854,80078
19525,80407
19854,80078
19525,80407
19854,80078
19525,80407
19854,80078
19525,80407
19854,80077
19524,80407
19854,80077
19523,80407
19854,80076
19523,80407
19854,80076
19523,80407
19854,80076
19523,80407
19854,80074
19521,80407
19854,80074
19521,80407
19854,80074
19521,80407
19854,80074
19520,80407
19854,80073
19520,80407
19855,80071
19523,80403
19862,80064
19532,80393
19877,80048
19534,80391
19876,80048
19534,80390
19876,80048
19533,80390
19876,80047
19533,80390
19876,80047
