POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
407,124,116,66,6,3,99301
405,123,115,67,4,5,99304
399,126,112,69,4,5,99308
390,131,113,70,3,6,99310
389,132,112,70,4,6,99310
382,136,112,71,4,6,99312
380,137,109,70,5,8,99314
375,140,107,70,5,8,99318
369,142,108,66,7,9,99322
364,143,108,66,7,9,99326
363,145,108,66,7,9,99325
359,148,109,64,8,9,99326
355,149,108,64,8,9,99330
357,149,107,65,6,12,99327
356,149,107,64,7,12,99328
350,144,105,65,7,13,99339
342,149,104,66,6,15,99341
340,150,103,65,7,15,99343
333,152,105,62,8,15,99348
332,154,104,60,9,15,99349
329,151,106,57,10,16,99354
325,151,106,56,10,16,99359
318,155,105,57,10,16,99362
315,156,103,58,9,17,99365
310,156,105,57,5,21,99369
307,156,105,57,4,22,99372
302,155,105,56,3,23,99379
300,155,104,54,3,23,99384
297,151,104,52,5,23,99391
291,152,103,50,5,23,99399
293,153,103,50,5,23,99396
299,154,102,48,7,24,99389
300,154,101,49,7,24,99388
299,153,100,50,7,24,99390
295,153,101,50,6,25,99393
296,153,100,50,7,25,99392
295,155,100,50,5,26,99392
292,156,99,49,6,26,99395
287,158,98,50,5,27,99398
285,157,99,50,4,28,99400
284,159,99,50,3,29,99399
281,161,97,48,4,29,99403
279,161,96,46,3,31,99407
277,163,96,46,3,31,99407
277,165,96,44,4,32,99405
274,167,98,44,4,32,99404
269,170,97,45,4,32,99406
268,171,96,46,4,32,99406
265,169,95,47,3,33,99411
258,168,97,48,2,34,99416
256,165,98,47,1,36,99420
257,167,97,48,1,36,99417
255,165,98,47,2,36,99420
256,160,97,46,3,36,99425
256,159,96,47,4,36,99425
256,158,95,49,4,36,99425
256,155,96,50,4,36,99426
256,154,95,52,4,36,99426
255,157,93,51,5,36,99426
251,151,94,50,5,37,99435
251,150,93,51,5,37,99436
248,150,91,52,5,38,99439
244,147,93,54,4,39,99442
243,147,92,53,5,39,99444
242,145,91,52,7,39,99447
236,147,90,51,7,39,99453
232,146,93,48,10,39,99455
231,144,93,45,12,39,99459
231,143,93,43,13,40,99460
225,144,91,43,11,42,99467
221,143,92,43,9,44,99471
223,142,92,44,6,46,99470
221,138,96,44,5,47,99472
219,141,96,43,6,47,99471
213,144,95,41,6,48,99476
209,148,96,40,6,49,99475
206,147,94,42,5,50,99479
208,146,91,43,5,50,99480
208,143,93,43,5,50,99481
206,138,96,44,4,51,99484
204,139,96,42,6,51,99485
208,134,98,40,7,51,99485
206,130,98,40,4,54,99491
206,132,98,39,5,54,99489
205,131,97,41,5,54,99490
208,129,99,41,4,55,99487
212,124,100,42,1,58,99486
212,122,100,43,1,58,99487
211,120,100,44,0,59,99489
211,118,100,45,0,59,99490
210,117,102,45,0,59,99490
209,113,105,45,0,59,99492
209,104,105,45,1,59,99500
208,104,105,45,1,59,99501
209,103,106,45,1,59,99500
208,104,108,44,2,59,99498
205,105,108,44,2,59,99500
206,103,106,44,1,60,99503
205,105,105,44,1,60,99503
205,104,107,45,1,60,99501
203,101,107,45,1,60,99506
201,99,107,42,2,60,99512
201,99,107,42,2,60,99512
198,97,106,41,3,60,99518
201,95,105,41,3,60,99518
205,90,109,42,3,60,99514
204,89,108,44,3,60,99515
203,87,110,44,3,60,99516
204,87,107,45,4,60,99516
200,91,103,47,4,61,99517
198,90,103,46,5,61,99520
199,90,102,47,5,61,99519
205,89,102,46,5,62,99514
207,87,102,45,6,62,99514
206,88,100,47,4,64,99514
207,89,97,48,4,65,99513
209,88,97,47,4,65,99513
209,90,97,46,3,66,99512
211,90,97,46,3,66,99510
211,92,97,46,2,67,99508
211,91,97,46,2,67,99509
216,91,96,47,2,67,99504
219,88,98,47,2,67,99502
224,87,98,44,4,67,99499
224,87,96,45,4,67,99500
229,88,94,47,3,68,99494
229,88,93,47,4,68,99494
232,88,94,47,4,68,99490
234,86,94,46,4,69,99490
233,88,91,46,5,69,99491
