POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
402,126,115,66,4,5,99305
399,125,115,67,4,5,99308
388,135,113,70,3,6,99308
388,135,112,71,3,6,99308
382,138,113,71,4,6,99309
379,138,114,71,3,8,99310
371,141,113,70,5,8,99315
365,142,116,67,7,9,99317
363,142,115,69,7,9,99318
360,144,115,68,7,9,99320
354,150,114,68,7,9,99321
347,153,115,67,8,10,99323
349,152,113,66,7,11,99325
351,152,111,65,7,12,99325
352,152,111,63,8,12,99325
341,154,110,65,6,15,99332
333,156,112,61,9,15,99337
331,156,113,60,10,15,99338
327,159,113,57,12,15,99340
324,157,113,57,10,16,99346
324,157,111,55,12,16,99348
310,163,112,56,12,16,99354
306,166,111,57,10,18,99355
303,167,109,57,8,20,99359
300,165,108,56,6,22,99366
300,164,108,56,6,22,99367
297,163,110,55,6,23,99369
294,163,109,55,7,23,99372
291,162,110,55,5,26,99374
290,161,111,55,5,26,99375
296,160,110,54,7,26,99370
299,159,107,55,6,27,99370
300,159,105,55,6,27,99371
301,159,105,56,6,27,99369
298,156,107,56,6,27,99373
294,160,106,56,4,29,99374
294,160,106,56,4,29,99374
288,162,102,57,3,30,99381
286,163,101,57,3,30,99383
282,166,100,56,3,31,99385
281,163,102,54,3,32,99388
279,162,102,52,5,32,99391
278,164,98,52,4,33,99394
275,165,100,52,4,33,99394
268,167,101,52,3,34,99398
265,168,101,49,4,35,99401
267,165,99,51,4,35,99402
264,164,100,52,4,35,99404
257,165,99,52,2,37,99411
255,166,99,51,3,37,99412
257,165,97,53,4,37,99410
259,164,96,55,4,37,99408
256,167,96,56,4,37,99407
252,169,94,57,3,38,99410
248,169,94,56,4,38,99414
249,165,95,57,4,38,99415
248,166,94,57,3,39,99416
247,164,94,58,2,40,99418
245,162,95,57,2,40,99422
243,161,91,59,2,40,99427
242,162,86,59,7,40,99427
242,160,87,59,7,40,99428
238,160,84,59,9,40,99433
237,157,84,59,8,41,99437
231,157,85,57,9,41,99443
231,153,85,57,9,42,99446
231,149,87,57,8,43,99448
231,148,86,57,7,44,99450
231,142,85,55,7,44,99459
228,141,86,53,8,45,99462
229,140,87,53,6,47,99461
230,138,88,54,6,47,99460
226,136,89,53,6,48,99465
222,139,87,54,4,50,99467
216,142,87,55,4,50,99469
214,140,88,55,5,50,99471
215,141,87,57,5,50,99468
214,140,86,58,5,50,99470
215,138,86,58,3,52,99471
212,138,88,58,2,53,99472
213,133,92,59,2,53,99471
214,128,95,59,2,53,99472
216,129,94,60,3,53,99468
216,128,95,60,3,53,99468
216,126,97,60,2,54,99468
221,126,98,59,1,56,99462
222,120,99,59,1,56,99466
222,121,98,59,1,56,99466
223,119,97,59,2,56,99467
221,116,100,59,2,56,99469
220,116,99,59,2,56,99471
219,112,102,59,1,57,99473
219,111,102,59,1,57,99474
222,107,101,58,2,57,99476
219,107,101,58,2,57,99479
217,107,103,58,2,57,99479
214,110,102,58,2,57,99480
212,111,102,57,1,58,99482
211,111,102,58,1,58,99482
212,112,100,57,1,58,99483
207,111,103,57,1,58,99486
206,113,102,56,2,58,99486
204,112,103,55,3,58,99488
205,111,103,55,2,59,99488
212,106,103,56,2,59,99485
210,107,101,56,2,59,99488
211,105,100,56,2,59,99490
208,104,103,56,2,59,99491
209,103,103,56,2,59,99491
208,104,103,55,3,59,99491
208,105,102,56,3,59,99490
212,101,103,55,3,60,99489
214,99,103,55,3,61,99488
214,99,103,55,3,61,99488
218,99,104,54,3,62,99483
216,100,104,53,3,63,99484
214,98,104,53,3,63,99488
213,101,105,53,2,64,99485
211,98,105,53,1,65,99490
214,98,105,53,1,65,99487
216,98,104,52,2,65,99486
216,98,104,52,2,65,99486
221,94,106,49,5,65,99483
219,94,106,48,6,65,99485
224,94,104,50,5,66,99480
225,93,104,50,5,66,99480
228,94,102,51,4,67,99477
228,94,102,51,3,68,99477
229,96,101,52,3,68,99474
