neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58956,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59242,24132,16637
59282,24091,16638
59307,24066,16637
59335,24036,16639
59368,24002,16639
59376,23996,16636
59421,23949,16638
59434,23934,16638
59465,23899,16641
59487,23874,16644
59504,23856,16645
59533,23828,16644
59560,23800,16644
59583,23777,16643
59601,23756,16646
59614,23742,16647
59623,23731,16648
59651,23701,16650
59679,23669,16654
59704,23640,16658
59717,23628,16657
59738,23605,16659
59777,23560,16662
59781,23557,16660
59810,23524,16663
59824,23512,16661
59854,23480,16662
59868,23461,16666
59893,23434,16668
59905,23421,16668
59925,23401,16668
59951,23374,16669
59967,23355,16672
59991,23330,16673
60008,23316,16667
60026,23300,16665
60055,23272,16664
60071,23257,16663
60084,23244,16663
60108,23220,16663
60104,23221,16665
60117,23205,16668
60119,23201,16670
60134,23185,16671
60141,23171,16678
60172,23139,16679
60179,23132,16679
60186,23123,16679
60203,23105,16679
60209,23097,16681
60245,23061,16681
60253,23052,16681
60282,23019,16685
60300,23001,16683
60328,22968,16688
60324,22969,16690
60356,22938,16688
60354,22942,16686
60365,22930,16687
60367,22927,16688
60380,22915,16685
60378,22912,16690
60391,22901,16688
60404,22886,16690
60404,22879,16697
60408,22871,16701
60420,22856,16703
60408,22866,16705
60412,22857,16708
60419,22847,16711
60430,22829,16718
60429,22828,16720
60436,22815,16726
60437,22813,16727
60436,22809,16730
60427,22819,16729
60417,22826,16732
60431,22806,16738
60424,22811,16740
60446,22791,16738
60430,22804,16740
60442,22792,16740
60422,22804,16748
60432,22791,16750
60436,22785,16752
60437,22780,16756
60435,22780,16758
60445,22771,16757
60438,22773,16762
60448,22758,16767
60450,22754,16767
60449,22749,16772
60448,22746,16776
60453,22741,16776
60438,22754,16778
60433,22754,16783
60415,22775,16780
60420,22766,16784
60404,22778,16787
60407,22774,16788
60384,22794,16791
60404,22774,16791
60385,22790,16794
60366,22811,16792
60352,22823,16793
60341,22829,16798
60345,22823,16799
60322,22839,16805
60299,22857,16809
60279,22879,16807
60264,22890,16810
60252,22898,16814
60241,22912,16810
60208,22941,16813
60201,22943,16818
60172,22972,16817
60159,22982,16820
60141,22997,16821
60138,22995,16824
60134,22998,16825
60127,22998,16832
60095,23025,16836
60075,23043,16838
60060,23051,16844
60027,23084,16842
60010,23101,16842
59978,23128,16847
59957,23143,16853
59936,23161,16856
59914,23178,16861
59875,23216,16862
59860,23228,16865
59815,23271,16867
59801,23279,16871
59770,23305,16876
59731,23337,16881
59721,23346,16882
59679,23385,16885
59670,23388,16891
59640,23412,16897
59609,23439,16901
59572,23470,16907
59564,23476,16909
59539,23492,16918
59508,23518,16923
59473,23547,16929
59438,23574,16936
59400,23608,16937
59372,23634,16939
59327,23673,16945
59308,23688,16949
59267,23723,16955
59239,23744,16962
59214,23764,16967
59161,23813,16971
59127,23843,16975
59077,23885,16982
59053,23904,16987
58996,23953,16995
58981,23961,17001
58914,24024,17005
58877,24055,17011
58836,24093,17014
58815,24110,17017
58753,24171,17017
58705,24214,17022
58660,24251,17030
58623,24284,17034
58564,24341,17036
58525,24377,17039
58489,24413,17039
58429,24462,17048
58394,24500,17045
58335,24550,17054
58289,24590,17060
58222,24653,17064
58161,24706,17072
58107,24752,17080
58040,24814,17084
58002,24851,17085
57942,24910,17086
57871,24978,17089
57828,25010,17100
57741,25088,17108
57705,25117,17114
57629,25183,17124
57572,25230,17134
57539,25260,17137
57485,25306,17144
57417,25372,17146
57377,25406,17152
57306,25473,17156
57267,25507,17161
57212,25555,17168
57150,25606,17179
57074,25678,17183
57023,25715,17197
56965,25770,17200
56894,25834,17207
56811,25909,17213
56739,25976,17218
56665,26042,17224
56584,26116,17231
56510,26180,17241
56418,26260,17253
56347,26324,17260
56284,26381,17266
56213,26441,17276
56116,26531,17281
56054,26587,17287
55965,26673,17290
55909,26725,17293
55820,26802,17305
55737,26880,17309
55657,26949,17320
55608,26990,17327
55497,27100,17328
55434,27156,17335
55338,27248,17339
55242,27334,17349
55167,27402,17356
55089,27480,17356
54990,27573,17362
54913,27644,17368
54807,27746,17372
54720,27831,17372
54635,27906,17382
54570,27962,17391
54458,28062,17403
54400,28113,17410
54286,28223,17413
54204,28293,17424
54105,28384,17432
54038,28445,17437
53935,28539,17446
