Smokes,Does not smoke
19474,80547
20242,79779
20616,79404
20123,79895
20425,79593
20032,79986
20324,79694
19973,80044
20217,79800
19810,80207
20059,79958
19727,80290
20040,79975
19700,80315
20058,79956
19693,80321
20010,80003
19651,80362
19989,80024
19641,80372
19939,80074
19589,80424
19870,80143
19516,80497
19825,80188
19487,80524
19838,80173
19492,80518
19820,80190
19471,80538
19791,80217
19428,80580
19726,80280
19397,80608
19714,80291
19383,80622
19686,80319
19375,80629
19709,80294
19398,80605
19715,80288
19377,80625
19680,80322
19347,80655
19651,80351
19333,80669
19636,80366
19327,80672
19639,80359
19332,80665
19649,80348
19333,80663
19648,80347
19343,80652
19649,80345
19343,80651
19649,80345
19343,80651
19649,80345
19343,80648
19648,80343
19343,80648
19648,80343
19343,80648
19648,80343
19342,80648
19646,80344
19340,80650
19646,80344
19340,80650
19646,80344
19340,80650
19646,80342
19338,80649
19645,80342
19338,80649
19644,80342
19338,80648
19643,80341
19338,80646
19643,80340
19338,80644
19642,80340
19338,80644
19642,80340
19339,80641
19650,80330
19346,80634
19656,80324
19351,80629
19657,80323
19351,80628
19656,80323
19350,80627
19656,80321
19350,80627
19656,80321
19350,80627
19656,80321
19350,80625
19656,80319
19350,80625
19656,80319
19350,80625
19656,80319
19354,80620
19664,80310
19361,80613
19667,80306
19363,80610
19667,80306
19363,80610
19667,80306
19363,80610
19667,80306
19363,80608
19665,80305
19364,80606
19667,80303
19364,80606
19667,80303
19364,80606
19667,80303
19364,80605
19667,80302
19364,80605
19667,80302
19364,80605
19667,80302
19363,80605
19666,80302
19363,80604
19666,80300
19362,80603
19666,80299
19362,80602
19665,80299
19362,80601
19664,80298
19362,80600
19663,80298
19362,80599
19663,80296
19361,80596
19662,80295
19361,80596
19663,80293
19362,80594
19667,80288
19378,80575
19683,80270
19403,80550
19706,80247
19425,80528
19730,80223
19437,80516
19741,80212
19439,80514
19742,80209
19439,80512
19744,80205
19443,80506
19746,80203
19443,80506
19746,80203
19443,80506
19746,80203
19443,80506
19746,80203
19443,80506
19746,80203
19442,80506
19745,80200
19441,80504
19745,80200
19441,80504
19745,80200
19441,80504
19745,80200
19441,80504
19745,80200
19440,80504
19745,80199
19440,80504
19745,80198
19439,80504
19745,80198
19439,80504
19744,80198
19439,80502
19744,80197
19439,80502
19744,80197
19439,80502
19744,80197
19439,80502
19744,80195
19439,80500
19744,80195
19439,80500
19744,80195
19439,80500
19744,80195
19439,80499
19743,80195
19439,80499
19743,80195
19439,80499
19740,80197
19439,80497
19739,80197
19439,80497
19739,80197
19439,80496
19738,80197
19439,80496
19738,80197
19439,80496
19738,80197
19439,80496
19738,80197
19439,80496
19738,80197
19439,80496
19738,80195
19445,80488
19740,80191
19442,80489
19738,80193
19442,80489
19738,80193
19442,80489
19738,80192
19440,80488
19735,80193
19440,80488
19735,80192
19435,80492
19732,80194
19435,80491
19732,80193
19434,80491
19732,80193
19434,80491
19732,80193
19434,80491
19732,80193
19434,80491
19732,80193
19434,80491
19728,80195
19422,80501
19718,80205
19414,80509
19712,80211
19413,80509
19719,80202
19421,80500
19732,80188
19434,80486
