POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
398,125,115,67,4,5,99309
399,125,115,67,4,5,99308
389,133,113,70,3,6,99309
386,136,112,69,4,6,99310
382,138,110,71,4,6,99312
377,141,112,69,5,8,99311
370,142,113,67,7,8,99316
370,141,115,66,7,9,99315
366,143,114,68,7,9,99316
365,145,114,68,7,9,99315
364,148,115,67,8,9,99312
354,153,114,66,8,10,99318
354,152,113,67,8,10,99319
353,152,112,67,7,12,99320
347,147,111,68,5,14,99331
344,150,111,68,5,15,99330
335,154,110,67,7,15,99335
328,153,112,66,8,15,99341
326,158,112,63,10,15,99339
327,157,112,63,10,15,99339
327,157,111,62,11,15,99340
322,158,112,62,11,15,99343
310,166,111,63,7,19,99347
309,165,112,63,5,21,99348
303,168,110,63,5,21,99353
301,167,110,63,5,22,99355
299,164,111,61,6,22,99360
291,167,112,62,6,22,99363
288,163,113,63,4,24,99368
286,164,114,63,4,24,99368
287,168,109,60,7,24,99368
290,170,108,60,7,25,99363
292,169,107,57,8,25,99365
293,170,108,57,8,25,99362
292,171,107,58,8,25,99362
289,171,108,58,7,26,99364
288,173,107,58,5,28,99364
289,175,106,57,3,30,99363
287,173,105,59,3,30,99366
283,174,103,59,2,32,99370
279,176,101,58,3,32,99374
280,172,103,56,5,32,99375
278,175,103,55,4,33,99375
275,178,105,55,4,33,99373
268,182,104,55,4,34,99376
263,184,105,54,5,34,99378
261,182,107,54,5,35,99379
259,183,106,54,5,35,99381
255,181,109,55,3,37,99383
255,179,110,54,4,37,99384
253,179,107,55,5,37,99387
255,174,109,55,5,37,99388
256,175,108,55,5,37,99387
251,177,105,55,5,38,99392
249,172,104,54,5,39,99400
250,171,104,54,5,39,99400
250,166,102,56,5,39,99405
250,164,102,56,3,41,99407
250,160,99,58,3,41,99412
247,161,97,60,4,41,99413
246,161,97,61,5,42,99411
243,163,97,60,6,42,99412
239,161,94,59,8,42,99420
239,160,94,59,8,42,99421
234,159,94,56,9,43,99428
234,159,92,57,9,43,99429
235,158,91,57,9,43,99430
234,155,95,57,8,44,99430
234,148,98,58,7,45,99433
233,145,100,57,7,46,99435
236,144,100,57,6,47,99433
234,142,101,58,5,48,99435
233,142,101,57,5,49,99436
227,146,101,58,3,51,99437
225,147,102,56,5,51,99437
222,144,102,58,6,51,99440
222,144,102,57,8,51,99439
221,144,101,58,8,51,99440
223,141,102,58,6,53,99440
224,141,102,58,6,53,99439
223,137,105,59,6,53,99440
225,135,106,59,2,57,99439
225,131,105,61,3,57,99441
223,130,108,61,3,57,99441
225,130,110,61,2,58,99437
226,127,110,60,1,60,99439
226,124,111,60,1,60,99441
226,124,111,60,1,60,99441
228,122,112,60,2,60,99439
221,121,114,60,2,60,99445
221,119,115,60,2,60,99446
221,118,113,59,2,61,99449
221,117,116,58,3,61,99447
220,117,117,58,3,61,99447
220,116,116,58,3,61,99449
216,117,118,58,3,61,99450
213,117,120,58,3,61,99451
210,116,119,59,2,62,99455
207,114,121,59,3,62,99457
207,112,123,59,3,62,99457
204,115,124,59,3,62,99456
206,113,125,59,3,62,99455
206,116,124,58,3,63,99453
208,116,123,59,4,63,99450
212,113,124,59,3,64,99448
209,115,122,60,3,64,99450
212,114,122,60,2,65,99448
211,116,121,61,2,65,99447
209,115,121,61,3,65,99449
210,111,122,63,3,65,99449
208,112,120,64,2,66,99451
212,110,119,63,4,66,99449
216,110,118,63,4,66,99446
216,110,116,62,5,66,99448
214,111,114,64,4,67,99449
215,107,114,64,4,67,99452
216,106,112,65,3,68,99453
211,104,109,64,3,69,99463
213,104,109,62,5,69,99461
214,104,109,62,4,70,99460
216,99,108,62,4,70,99464
217,98,109,63,4,70,99462
219,98,108,63,5,70,99460
224,97,108,63,4,71,99456
224,98,105,65,4,71,99456
225,98,104,65,4,71,99456
226,98,104,65,3,72,99455
225,99,104,64,3,73,99455
227,99,102,65,3,73,99454
