POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
402,126,115,66,4,5,99305
398,126,115,67,4,5,99308
388,133,112,71,3,6,99310
383,136,112,70,4,6,99312
382,136,112,71,3,7,99312
377,139,112,71,3,8,99313
370,141,112,70,4,9,99317
361,140,116,67,7,9,99323
358,141,115,68,7,9,99325
355,146,115,68,7,9,99323
348,149,116,67,8,9,99326
346,149,116,66,8,10,99328
345,149,114,68,8,10,99329
341,150,113,67,7,12,99333
338,150,110,70,6,13,99336
329,152,109,69,7,14,99343
325,152,110,68,7,15,99346
317,155,111,66,9,15,99350
318,154,114,63,11,15,99348
316,155,114,63,10,16,99349
309,158,113,63,10,16,99354
303,159,113,63,10,16,99359
303,159,111,65,10,16,99359
298,160,111,65,8,18,99363
298,160,109,65,8,18,99365
295,162,108,63,6,20,99369
293,161,109,62,7,20,99371
291,160,109,62,6,21,99374
287,162,108,62,7,22,99375
288,164,107,62,7,23,99372
294,164,106,60,8,24,99367
294,165,103,62,8,24,99367
294,162,104,62,7,25,99369
294,162,103,62,7,25,99370
296,160,101,63,6,26,99371
289,160,102,63,6,26,99377
287,161,102,61,7,26,99379
283,165,101,63,7,26,99378
281,164,103,62,6,27,99380
279,166,102,61,5,29,99381
279,165,102,61,5,29,99382
277,163,103,60,6,29,99385
273,165,102,59,4,31,99389
278,166,104,57,5,32,99381
274,168,103,56,6,32,99384
271,168,104,55,6,32,99387
271,166,104,55,6,33,99388
268,164,105,56,6,33,99391
263,161,107,57,4,35,99396
264,160,107,56,5,35,99396
261,163,106,57,4,36,99396
258,163,109,57,5,36,99395
258,162,107,58,6,36,99396
253,164,107,58,6,36,99399
249,166,107,59,5,37,99400
250,165,105,60,5,37,99401
247,166,105,62,5,37,99401
246,164,105,62,5,38,99403
246,163,106,62,4,39,99403
242,163,103,63,5,39,99408
242,162,102,63,5,40,99409
241,163,100,65,5,40,99409
244,156,100,64,6,40,99413
241,154,99,64,8,40,99417
239,151,98,62,10,40,99423
233,153,97,62,11,40,99427
234,152,96,61,12,40,99428
233,147,98,61,12,40,99432
229,141,98,59,12,43,99441
225,136,101,59,11,44,99447
227,136,101,59,11,44,99445
230,131,104,58,7,47,99446
227,130,103,57,8,47,99451
227,130,101,57,8,47,99453
223,132,102,58,6,49,99453
221,130,102,59,4,51,99456
219,131,102,58,4,51,99458
218,128,102,59,4,51,99461
219,124,104,59,4,52,99461
220,123,103,57,6,52,99462
220,122,104,54,9,52,99462
219,120,104,54,8,53,99465
218,122,102,55,8,54,99464
220,121,101,57,8,54,99462
226,121,102,58,5,57,99454
227,120,103,58,4,58,99453
226,119,102,58,5,58,99455
223,117,103,58,3,60,99459
225,113,104,58,4,60,99459
222,114,103,57,5,60,99462
221,114,104,57,4,61,99462
219,112,107,56,5,61,99463
218,110,108,56,5,61,99465
220,110,107,56,3,63,99464
220,108,110,55,4,63,99463
219,108,112,54,5,63,99462
219,107,110,54,5,63,99465
218,105,113,55,3,65,99464
216,107,110,56,3,65,99466
220,106,111,55,4,65,99462
220,105,113,55,4,65,99461
215,108,112,54,5,65,99464
213,109,114,52,6,65,99464
214,106,114,53,6,65,99465
219,103,115,53,5,66,99462
216,105,114,54,4,67,99463
218,103,116,54,4,67,99461
216,102,116,55,4,67,99463
214,101,116,54,4,68,99466
216,99,115,52,6,68,99467
218,97,117,52,5,69,99465
220,97,114,53,7,69,99463
221,97,113,54,5,71,99462
223,96,112,54,4,72,99462
225,95,111,55,4,72,99461
225,97,111,54,4,73,99459
223,98,111,54,3,74,99460
222,98,112,53,3,75,99460
222,99,112,53,3,75,99459
221,98,112,53,3,75,99461
225,99,111,53,3,76,99456
222,97,111,52,4,76,99461
227,94,111,51,5,76,99459
228,93,110,52,5,76,99459
231,92,109,53,5,76,99457
232,92,109,53,4,77,99456
232,94,108,55,4,77,99453
235,95,108,55,2,79,99449
235,92,109,56,2,79,99450
