Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79556
20083,79935
20375,79642
20024,79993
20280,79737
19886,80131
20132,79885
19801,80216
20100,79917
19755,80261
20107,79908
19744,80271
20030,79984
19673,80341
20014,80000
19656,80358
19953,80061
19606,80408
19889,80125
19520,80494
19820,80194
19467,80547
19820,80193
19468,80543
19804,80207
19460,80551
19781,80230
19421,80590
19723,80286
19391,80618
19712,80297
19377,80632
19684,80325
19369,80640
19709,80300
19395,80614
19716,80292
19374,80634
19681,80327
19344,80664
19652,80356
19330,80678
19637,80370
19326,80678
19648,80356
19337,80666
19656,80344
19332,80668
19649,80351
19320,80680
19640,80360
19311,80688
19634,80364
19298,80700
19623,80373
19296,80700
19622,80374
19296,80700
19622,80374
19295,80700
19620,80375
19293,80702
19620,80375
19293,80702
19620,80375
19293,80702
19619,80375
19293,80701
19619,80373
19293,80699
19619,80373
19293,80698
19618,80373
19293,80698
19618,80373
19293,80696
19617,80372
19293,80695
19616,80372
19288,80700
19616,80371
19288,80699
19616,80371
19288,80699
19616,80371
19288,80699
19616,80371
19288,80698
19615,80371
19288,80698
19615,80370
19292,80693
19622,80362
19296,80688
19626,80357
19288,80695
19614,80369
19270,80713
19606,80376
19263,80719
19605,80376
19263,80718
19604,80376
19263,80717
19604,80376
19263,80717
19605,80374
19263,80716
19605,80374
19263,80716
19605,80374
19263,80716
19604,80374
19263,80715
19604,80374
19263,80714
19603,80374
19263,80714
19603,80374
19263,80714
19603,80373
19262,80713
19602,80373
19262,80713
19602,80372
19262,80712
19602,80372
19262,80712
19602,80372
19262,80712
19602,80372
19262,80712
19602,80372
19262,80711
19603,80369
19262,80708
19604,80366
19263,80706
19603,80366
19260,80706
19595,80371
19257,80709
19589,80377
19257,80708
19588,80376
19256,80708
19588,80376
19260,80703
19587,80375
19259,80703
19587,80375
19259,80702
19586,80372
19258,80700
19586,80371
19258,80699
19586,80370
19257,80699
19586,80369
19259,80696
19587,80368
19261,80693
19589,80365
19271,80680
19598,80353
19275,80675
19601,80349
19279,80670
19611,80338
19295,80652
19619,80328
19298,80649
19619,80327
19298,80648
19619,80326
19297,80647
19620,80324
19296,80647
19619,80324
19295,80648
19617,80326
19294,80648
19615,80327
19285,80657
19609,80332
19285,80655
19606,80332
19281,80657
19592,80346
19268,80670
19566,80372
19240,80696
19543,80393
19229,80707
19526,80409
19215,80720
19514,80421
19207,80728
19508,80427
19198,80737
19507,80428
19197,80738
19507,80428
19197,80738
19507,80428
19197,80737
19506,80428
19197,80736
19505,80427
19197,80734
19505,80426
19197,80734
19505,80425
19197,80733
19504,80425
19197,80732
19504,80425
19197,80732
19504,80425
19197,80732
19504,80424
19196,80732
19503,80421
19194,80730
19503,80421
19194,80730
19503,80421
19194,80730
19503,80420
19193,80730
19503,80420
19192,80728
19501,80419
19189,80729
19501,80417
19189,80729
19501,80417
19189,80729
19500,80417
19187,80730
19498,80419
19187,80730
19498,80419
19187,80730
19498,80418
19187,80729
19498,80418
19187,80729
19498,80417
19186,80729
19498,80417
19186,80728
19497,80417
19185,80728
19497,80416
19185,80728
