POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,115,67,6,3,99298
402,126,115,67,4,5,99304
398,129,113,69,4,5,99305
397,130,114,69,3,6,99304
385,138,113,71,4,6,99306
384,140,114,71,4,6,99304
382,140,114,70,5,7,99305
378,141,115,68,6,8,99307
374,143,118,67,7,9,99305
369,146,116,68,7,9,99308
366,148,115,67,7,9,99311
366,151,116,66,8,9,99307
361,152,115,67,8,10,99310
362,152,116,67,6,12,99308
360,155,114,68,7,12,99307
360,155,113,68,8,12,99307
352,159,113,68,6,15,99310
347,163,112,66,8,15,99312
339,164,113,65,9,15,99318
338,168,113,62,11,15,99316
336,165,115,62,10,16,99319
333,165,116,60,11,16,99322
326,169,116,62,8,19,99323
321,173,115,62,6,21,99325
317,172,115,62,5,22,99330
314,172,115,62,5,22,99333
313,172,115,62,5,22,99334
308,171,115,60,5,24,99340
305,173,115,60,5,24,99341
303,175,112,62,5,24,99342
303,175,114,60,8,24,99339
303,172,113,61,8,24,99342
307,172,112,60,9,25,99338
308,173,111,60,9,25,99337
307,177,110,62,9,25,99333
302,177,111,61,8,26,99338
301,176,112,61,7,27,99339
297,176,111,60,6,29,99344
298,177,112,60,6,29,99341
291,178,113,61,5,30,99345
288,181,112,61,5,31,99345
285,179,114,59,6,32,99348
283,180,114,58,6,33,99349
282,179,115,58,5,34,99350
282,178,117,58,5,34,99349
277,181,116,59,4,35,99351
272,186,116,58,5,35,99351
275,185,116,58,5,36,99348
273,183,118,58,5,36,99350
269,182,118,59,4,37,99354
267,182,118,59,5,37,99355
266,184,118,58,6,37,99354
269,183,117,61,6,37,99350
269,183,117,62,5,38,99349
265,181,116,62,6,38,99355
260,182,116,60,7,38,99360
259,177,115,61,7,38,99366
259,178,115,61,7,38,99365
257,175,115,62,5,40,99369
253,174,114,62,5,40,99375
252,174,114,63,5,40,99375
249,167,114,63,8,41,99381
250,165,110,63,11,41,99383
246,164,109,62,11,42,99389
246,164,109,62,11,42,99389
239,160,112,62,11,42,99397
236,159,113,62,11,42,99400
237,159,114,61,10,44,99398
236,156,119,61,8,46,99397
233,155,120,60,9,46,99400
230,155,120,60,10,46,99402
233,153,119,61,8,48,99401
231,148,124,60,8,49,99403
229,150,121,62,8,49,99404
224,153,120,63,7,50,99406
216,160,120,60,9,51,99407
215,163,117,61,11,51,99405
217,157,121,62,10,52,99404
216,156,121,61,11,52,99406
218,155,120,60,11,54,99405
215,154,122,60,11,54,99407
216,148,127,61,11,54,99406
211,150,127,62,10,55,99408
215,147,128,62,7,58,99406
215,145,129,62,7,59,99406
218,143,131,62,7,60,99402
223,139,133,62,6,61,99399
223,138,133,61,7,61,99400
221,133,135,61,7,61,99405
225,127,134,62,6,63,99406
220,125,137,62,6,63,99410
219,126,137,62,6,63,99410
218,125,136,61,6,63,99414
220,120,139,61,6,63,99414
219,120,141,61,6,63,99413
221,117,139,60,6,64,99416
219,117,141,61,6,64,99415
219,116,140,61,6,64,99417
217,117,141,61,6,65,99416
217,117,138,60,7,65,99419
217,118,139,60,7,65,99417
218,115,137,60,6,66,99421
217,113,138,59,7,66,99423
208,117,134,58,8,67,99431
209,116,134,58,8,67,99431
216,112,135,58,7,68,99427
216,113,131,58,8,68,99429
215,112,128,58,7,69,99434
216,107,132,57,6,70,99435
216,109,131,58,6,70,99433
217,108,131,57,7,70,99433
216,109,130,58,7,70,99433
220,107,129,56,7,72,99432
226,105,125,58,7,72,99430
227,103,125,59,7,72,99430
225,103,123,59,7,72,99434
221,106,122,59,7,72,99436
221,105,123,58,6,74,99436
223,104,123,57,7,74,99435
221,104,123,57,6,75,99437
222,104,123,56,6,75,99437
227,101,124,56,6,75,99434
228,100,123,56,7,75,99434
230,99,123,55,9,75,99432
230,98,122,57,8,76,99432
234,97,121,58,8,76,99429
233,96,121,59,8,76,99430
235,99,121,59,7,77,99425
235,97,123,57,9,77,99425
237,98,120,60,8,78,99422
