neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16636
58882,24499,16635
58893,24488,16634
58929,24454,16632
58957,24425,16632
58984,24394,16635
59013,24367,16633
59034,24348,16631
59057,24323,16633
59096,24287,16630
59123,24260,16630
59141,24240,16632
59169,24207,16635
59179,24197,16635
59221,24157,16633
59242,24132,16636
59282,24089,16637
59307,24065,16635
59335,24035,16637
59368,24002,16637
59377,23996,16633
59422,23949,16635
59435,23934,16635
59466,23899,16638
59488,23874,16641
59505,23856,16642
59534,23828,16641
59561,23800,16642
59585,23777,16641
59603,23756,16644
59616,23742,16645
59625,23731,16646
59653,23701,16648
59681,23669,16652
59706,23640,16656
59716,23628,16654
59735,23605,16656
59777,23559,16659
59782,23556,16657
59811,23523,16660
59825,23511,16658
59855,23480,16659
59869,23462,16663
59894,23435,16665
59906,23421,16665
59926,23401,16665
59952,23374,16666
59968,23355,16669
59992,23330,16670
60010,23317,16665
60029,23300,16663
60057,23273,16662
60073,23258,16661
60086,23245,16661
60110,23221,16661
60108,23221,16663
60119,23206,16666
60121,23202,16668
60136,23186,16669
60143,23172,16676
60174,23140,16676
60181,23133,16676
60188,23125,16676
60205,23107,16675
60211,23099,16677
60247,23063,16676
60254,23055,16676
60283,23022,16680
60303,23003,16677
60330,22970,16682
60326,22971,16684
60359,22939,16682
60355,22944,16680
60367,22931,16681
60367,22929,16681
60382,22916,16679
60379,22914,16684
60391,22902,16682
60404,22887,16684
60404,22879,16691
60408,22871,16695
60420,22856,16697
60408,22866,16699
60414,22857,16702
60420,22847,16705
60431,22829,16712
60431,22827,16714
60438,22814,16720
60440,22811,16721
60439,22808,16724
60429,22818,16723
60421,22823,16726
60432,22806,16732
60427,22809,16734
60448,22790,16732
60434,22802,16734
60445,22791,16734
60427,22801,16741
60434,22791,16744
60441,22782,16746
60440,22779,16750
60439,22778,16752
60448,22770,16751
60442,22771,16756
60452,22755,16761
60454,22752,16762
60456,22745,16767
60453,22743,16770
60459,22737,16770
60443,22751,16772
60440,22749,16777
60419,22773,16774
60425,22763,16778
60406,22778,16781
60411,22772,16782
60386,22793,16785
60406,22773,16785
60387,22789,16788
60367,22811,16785
60353,22823,16787
60342,22829,16792
60347,22823,16793
60324,22840,16799
60301,22859,16803
60282,22878,16801
60268,22889,16804
60256,22897,16808
60242,22913,16804
60211,22940,16808
60204,22942,16813
60175,22972,16812
60162,22981,16814
60145,22995,16816
60142,22994,16820
60138,22997,16820
60132,22996,16827
60099,23024,16832
60078,23043,16834
60066,23049,16840
60031,23084,16839
60014,23101,16839
59982,23128,16843
59961,23143,16849
59940,23161,16852
59919,23177,16857
59878,23217,16858
59861,23229,16860
59814,23273,16862
59803,23279,16867
59771,23306,16871
59733,23339,16876
59724,23347,16877
59681,23387,16880
59671,23391,16885
59643,23413,16891
59610,23443,16894
59573,23472,16899
59563,23480,16901
59540,23494,16910
59505,23523,16915
59473,23548,16921
59438,23576,16928
59400,23611,16930
59370,23639,16932
59326,23677,16938
59308,23691,16942
59268,23725,16948
59240,23746,16955
59214,23767,16960
59161,23813,16964
59126,23844,16968
59079,23883,16976
59054,23903,16981
58994,23955,16989
58980,23963,16995
58914,24025,16999
58877,24056,17005
58833,24097,17008
58812,24115,17011
58750,24176,17012
58703,24218,17016
58661,24252,17024
58617,24292,17028
58561,24345,17030
58520,24383,17033
58485,24417,17033
58424,24469,17042
58394,24502,17039
58332,24555,17048
58290,24590,17054
58220,24655,17058
58161,24706,17066
58106,24753,17074
58038,24817,17077
57999,24855,17078
57940,24913,17079
57868,24982,17082
57823,25015,17093
57738,25092,17101
57701,25123,17107
57624,25189,17117
57568,25235,17127
57532,25268,17130
57481,25312,17137
57409,25381,17139
57371,25413,17145
57298,25482,17149
57261,25514,17152
57208,25560,17159
57141,25616,17170
57070,25681,17174
57017,25720,17188
56959,25775,17191
56887,25840,17198
56807,25912,17204
56733,25979,17208
56660,26045,17215
56580,26118,17222
56502,26185,17233
56412,26263,17245
56337,26331,17252
56274,26388,17258
56206,26447,17267
56108,26538,17273
56047,26593,17279
55956,26681,17281
55904,26730,17284
55814,26808,17296
55730,26885,17301
55652,26952,17312
55602,26993,17321
55491,27103,17322
55427,27160,17329
55333,27250,17333
55238,27336,17342
55158,27409,17349
55084,27483,17349
54983,27577,17356
54906,27648,17362
54800,27749,17366
54707,27842,17366
54629,27910,17375
54561,27969,17384
54451,28067,17396
54391,28119,17403
54279,28228,17406
54200,28296,17417
54100,28388,17425
54036,28447,17429
53933,28541,17438
