POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,116,66,6,3,99302
402,126,114,66,4,5,99306
396,126,111,69,4,5,99312
394,128,112,69,3,6,99311
386,135,111,69,4,6,99312
384,137,109,71,4,6,99312
382,139,111,70,3,8,99310
374,141,111,69,5,8,99315
368,141,114,66,7,9,99318
365,138,112,68,7,9,99324
363,140,111,68,7,9,99325
355,148,112,67,7,9,99325
355,150,111,65,8,9,99325
350,147,109,65,5,11,99336
350,148,106,64,5,12,99338
343,149,105,66,5,12,99343
338,149,106,66,5,12,99347
333,151,106,63,6,14,99350
326,155,105,63,6,14,99354
324,155,107,58,9,14,99356
322,155,107,57,9,14,99359
318,157,109,56,9,14,99360
312,158,109,56,9,14,99365
308,162,108,57,7,16,99365
308,161,109,57,6,17,99365
306,162,109,57,4,19,99366
302,162,109,57,3,20,99370
299,161,108,57,3,20,99375
287,166,108,54,4,21,99383
287,165,108,52,5,21,99385
288,165,107,52,4,22,99385
292,165,106,51,5,23,99381
292,166,104,51,6,23,99381
291,166,104,50,6,23,99383
289,168,98,51,6,24,99387
288,166,100,51,6,24,99388
288,167,99,52,5,25,99387
284,170,99,52,5,25,99388
285,172,100,51,4,27,99384
280,172,98,52,5,27,99389
273,176,96,51,5,28,99394
273,175,97,51,4,29,99394
273,176,95,49,5,30,99395
270,179,93,47,5,30,99399
271,179,93,47,4,31,99398
271,177,94,47,4,31,99399
266,180,94,46,3,33,99401
266,179,93,48,3,33,99401
259,178,94,50,3,33,99406
254,178,95,50,1,35,99410
253,175,95,51,1,35,99413
253,172,97,48,3,35,99415
249,174,97,49,3,35,99416
249,174,92,50,2,36,99420
250,169,94,50,2,36,99422
247,167,97,50,2,36,99424
243,166,95,51,2,36,99430
241,165,93,52,2,36,99434
242,165,92,53,1,37,99433
242,160,92,53,1,37,99438
239,158,93,54,1,37,99441
240,157,92,53,4,37,99440
238,157,93,51,6,37,99441
235,157,91,52,7,37,99444
234,158,91,51,8,37,99444
227,158,90,48,10,37,99453
227,156,90,48,10,37,99455
229,152,91,48,9,38,99456
228,147,95,46,10,38,99459
221,149,94,46,9,40,99464
221,148,94,45,8,41,99466
220,147,91,46,5,44,99470
220,145,92,46,5,44,99471
217,144,91,47,5,44,99475
214,145,92,46,5,45,99476
207,150,87,44,6,46,99483
204,151,86,44,6,46,99486
204,148,87,45,5,47,99487
203,143,86,46,5,47,99493
203,139,87,45,6,48,99495
205,137,88,45,6,48,99494
206,132,88,44,6,49,99498
204,132,89,44,6,49,99499
201,130,90,43,4,52,99503
205,127,90,42,3,54,99502
208,123,92,43,3,54,99500
209,122,92,44,3,54,99499
208,121,93,45,3,54,99499
208,119,95,46,2,55,99498
209,115,97,47,2,55,99498
209,115,97,48,2,55,99497
206,114,97,46,2,55,99503
204,110,98,45,3,55,99508
204,109,98,45,3,55,99509
202,108,100,45,3,55,99510
205,108,100,45,3,55,99507
200,106,98,46,3,55,99515
200,106,97,44,3,55,99518
197,104,97,43,4,55,99523
198,105,96,42,5,55,99522
198,106,95,40,5,56,99523
196,106,96,40,5,56,99524
192,104,99,40,5,56,99527
191,103,100,40,5,56,99528
191,101,100,40,6,56,99529
197,96,98,41,5,57,99529
196,97,98,41,5,57,99529
196,95,98,42,4,58,99530
194,94,100,42,4,58,99531
192,94,101,41,4,59,99532
194,93,102,41,4,59,99530
197,92,102,39,6,59,99528
199,91,103,37,7,60,99526
200,90,101,38,7,60,99527
203,90,101,38,6,61,99524
205,87,99,39,7,61,99525
205,88,97,38,6,62,99527
203,90,95,38,6,63,99528
204,89,95,38,4,65,99528
203,88,94,38,4,65,99531
204,90,94,37,3,66,99529
205,86,93,37,4,66,99532
206,86,93,37,4,66,99531
211,85,92,38,4,66,99527
212,84,92,38,5,66,99526
216,87,89,39,5,66,99521
216,86,90,39,5,66,99521
216,87,88,39,3,68,99522
214,86,87,40,3,68,99525
215,89,86,39,2,69,99523
