neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58956,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59178,24197,16637
59220,24157,16635
59241,24132,16638
59281,24091,16639
59306,24066,16638
59334,24036,16640
59367,24002,16640
59376,23996,16637
59421,23949,16639
59434,23934,16639
59465,23899,16642
59487,23874,16645
59504,23856,16646
59533,23828,16645
59560,23800,16646
59584,23777,16645
59602,23756,16648
59615,23742,16649
59624,23731,16650
59652,23701,16651
59680,23669,16655
59705,23640,16659
59718,23628,16658
59739,23604,16660
59778,23559,16663
59782,23556,16661
59811,23523,16664
59825,23510,16662
59855,23479,16663
59869,23460,16667
59894,23433,16669
59906,23420,16669
59926,23400,16669
59952,23373,16670
59968,23354,16673
59992,23329,16674
60009,23315,16668
60028,23298,16666
60056,23271,16665
60072,23256,16664
60085,23243,16664
60109,23219,16664
60106,23219,16666
60118,23204,16669
60120,23199,16671
60135,23183,16672
60142,23169,16679
60173,23137,16680
60180,23130,16680
60187,23123,16680
60204,23105,16680
60210,23097,16682
60246,23061,16681
60254,23052,16681
60283,23019,16685
60303,23001,16683
60331,22968,16688
60327,22969,16690
60359,22938,16688
60357,22942,16686
60368,22930,16687
60370,22927,16688
60384,22915,16685
60382,22912,16690
60394,22901,16688
60407,22886,16690
60407,22879,16697
60411,22871,16701
60423,22855,16703
60410,22865,16705
60415,22856,16708
60422,22846,16711
60433,22828,16718
60432,22827,16720
60439,22814,16726
60440,22812,16727
60439,22808,16730
60430,22818,16729
60420,22824,16732
60433,22805,16738
60426,22810,16740
60448,22790,16738
60433,22803,16740
60445,22791,16740
60426,22802,16748
60434,22791,16750
60440,22783,16752
60440,22779,16756
60438,22778,16758
60447,22770,16757
60441,22771,16762
60452,22755,16767
60455,22751,16767
60454,22746,16772
60453,22743,16776
60458,22738,16776
60443,22751,16778
60438,22751,16783
60419,22773,16780
60425,22763,16784
60407,22777,16787
60411,22772,16788
60387,22793,16791
60407,22773,16791
60387,22789,16793
60367,22811,16791
60354,22822,16792
60342,22829,16797
60345,22824,16798
60324,22839,16804
60300,22858,16808
60281,22879,16806
60267,22889,16809
60256,22896,16813
60242,22913,16809
60210,22941,16813
60201,22944,16818
60172,22973,16817
60159,22983,16820
60142,22997,16821
60139,22995,16825
60135,22998,16826
60128,22998,16833
60097,23024,16837
60075,23044,16839
60062,23051,16845
60029,23084,16843
60012,23101,16843
59980,23128,16848
59959,23143,16854
59938,23161,16857
59917,23177,16862
59876,23217,16863
59861,23229,16866
59816,23272,16868
59804,23279,16872
59774,23304,16877
59734,23338,16882
59722,23347,16883
59679,23386,16885
59668,23391,16891
59640,23413,16897
59608,23441,16901
59571,23470,16906
59562,23477,16908
59538,23492,16917
59505,23520,16922
59473,23546,16928
59436,23575,16935
59398,23609,16935
59370,23635,16937
59324,23674,16943
59306,23688,16947
59265,23723,16952
59237,23744,16959
59212,23764,16964
59159,23813,16968
59124,23844,16972
59078,23882,16980
59050,23905,16985
58993,23954,16993
58979,23961,16999
58911,24024,17003
58875,24054,17009
58831,24095,17012
58811,24112,17015
58750,24172,17015
58702,24215,17020
58660,24249,17028
58616,24288,17032
58560,24342,17034
58521,24378,17037
58482,24417,17037
58424,24464,17045
58392,24499,17042
58331,24550,17051
58286,24589,17057
58220,24651,17061
58159,24704,17069
58106,24749,17077
58037,24814,17081
57998,24852,17082
57938,24911,17083
57866,24980,17086
57821,25014,17097
57733,25095,17104
57696,25124,17110
57622,25187,17121
57564,25235,17131
57533,25263,17134
57477,25312,17141
57413,25372,17143
57371,25408,17149
57302,25473,17153
57264,25506,17158
57210,25552,17165
57144,25607,17176
57074,25673,17180
57021,25711,17194
56964,25765,17197
56890,25832,17204
56810,25906,17210
56738,25973,17215
56661,26041,17222
56582,26113,17228
56506,26178,17239
56418,26254,17251
56341,26323,17258
56280,26378,17264
56208,26440,17273
56107,26534,17279
56049,26586,17284
55956,26676,17287
55904,26725,17290
55814,26803,17302
55733,26879,17307
55651,26950,17318
55604,26987,17327
55494,27096,17328
55428,27155,17335
55333,27246,17339
55239,27331,17348
55159,27404,17355
55085,27478,17355
54987,27570,17361
54907,27644,17367
54804,27743,17371
54711,27835,17371
54631,27905,17381
54562,27965,17390
54454,28061,17402
54393,28115,17409
54283,28221,17412
54204,28289,17423
54105,28380,17431
54037,28442,17436
53936,28534,17445
