Smokes,Does not smoke
19474,80549
20243,79778
20622,79398
20152,79866
20460,79558
20083,79933
20374,79642
20028,79988
20278,79738
19872,80144
20120,79896
19794,80221
20101,79913
19761,80253
20111,79902
19752,80261
20045,79968
19694,80318
20024,79988
19668,80344
19976,80036
19633,80379
19904,80108
19532,80480
19843,80169
19491,80520
19846,80165
19495,80514
19825,80184
19473,80535
19796,80212
19432,80575
19734,80271
19402,80603
19723,80282
19388,80617
19695,80310
19380,80625
19720,80285
19406,80599
19727,80277
19385,80619
19692,80312
19355,80649
19663,80341
19344,80657
19660,80340
19348,80652
19669,80329
19333,80665
19660,80338
19321,80677
19651,80347
19311,80685
19645,80351
19297,80697
19636,80357
19296,80697
19636,80357
19296,80697
19634,80358
19295,80697
19633,80359
19295,80697
19633,80359
19295,80697
19633,80358
19294,80697
19633,80358
19294,80697
19633,80358
19293,80697
19633,80357
19293,80696
19632,80357
19293,80696
19632,80355
19296,80690
19638,80348
19298,80688
19641,80343
19299,80683
19640,80342
19299,80683
19640,80342
19299,80683
19645,80336
19304,80676
19654,80325
19309,80670
19655,80324
19309,80670
19654,80324
19309,80669
19654,80323
19313,80664
19658,80319
19317,80660
19661,80316
19317,80660
19661,80316
19317,80659
19661,80315
19317,80659
19661,80314
19317,80658
19661,80314
19317,80658
19661,80314
19317,80658
19661,80314
19317,80657
19660,80314
19317,80656
19660,80313
19317,80656
19659,80313
19317,80655
19658,80313
19317,80654
19658,80313
19317,80654
19658,80313
19317,80654
19657,80312
19317,80652
19657,80312
19316,80652
19656,80312
19316,80651
19656,80311
19316,80651
19656,80311
19316,80651
19655,80310
19315,80650
19656,80307
19314,80649
19655,80306
19313,80648
19655,80306
19312,80648
19655,80305
19312,80647
19654,80303
19312,80645
19658,80299
19320,80637
19662,80295
19329,80628
19666,80291
19341,80614
19679,80276
19346,80609
19688,80267
19354,80600
19698,80256
19369,80584
19715,80237
19382,80570
19727,80225
19388,80564
19734,80218
19392,80559
19745,80206
19416,80535
19785,80164
19453,80496
19805,80143
19456,80490
19806,80140
19439,80507
19791,80155
19428,80517
19785,80160
19422,80523
19778,80167
19418,80527
19767,80178
19392,80553
19718,80227
19355,80590
19693,80251
19342,80602
19682,80262
19340,80604
19682,80262
19340,80604
19682,80262
19340,80604
19682,80262
19340,80604
19682,80262
19340,80603
19682,80261
19340,80603
19682,80260
19340,80601
19681,80260
19340,80601
19681,80260
19340,80601
19681,80259
19339,80601
19681,80259
19339,80601
19681,80259
19346,80593
19683,80255
19346,80592
19683,80255
19345,80592
19678,80259
19335,80602
19666,80271
19319,80618
19657,80280
19308,80629
19654,80282
19307,80629
19654,80282
19307,80629
19654,80282
19307,80629
19654,80282
19307,80629
19654,80281
19306,80629
19654,80281
19306,80629
19654,80281
19306,80629
19654,80281
19306,80629
19654,80280
19305,80629
19654,80277
19303,80628
19654,80276
19302,80628
19654,80276
19302,80628
19654,80276
19298,80631
19651,80278
19291,80638
19640,80289
19287,80642
19631,80298
19283,80646
19631,80298
19283,80646
19631,80297
19282,80646
19631,80297
19282,80646
19631,80297
19282,80646
19631,80297
19282,80646
