POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
400,124,115,67,4,5,99308
397,122,114,68,4,5,99313
384,132,112,71,3,6,99315
384,132,111,72,3,6,99315
377,135,111,72,4,6,99318
374,136,112,72,3,8,99318
366,139,111,71,5,8,99323
361,140,113,68,7,9,99325
361,136,111,69,7,9,99330
358,138,110,69,7,9,99332
354,144,109,68,7,9,99332
349,145,111,67,8,10,99333
351,145,108,67,7,11,99334
352,145,105,68,7,12,99334
350,146,105,66,8,12,99336
338,147,104,68,5,15,99346
327,150,106,65,8,15,99352
325,151,106,64,8,15,99354
321,155,105,62,10,15,99355
315,155,105,60,9,16,99363
316,154,105,58,11,16,99363
303,161,106,59,11,16,99367
300,164,105,59,8,19,99368
297,162,104,59,7,20,99374
293,164,103,59,5,22,99377
293,164,100,58,4,22,99382
288,166,100,56,5,22,99386
284,169,99,56,6,22,99387
280,166,99,56,6,23,99393
281,164,100,56,6,23,99393
287,162,100,56,7,23,99388
291,162,97,56,6,24,99387
291,162,97,55,6,24,99388
290,162,95,56,6,24,99390
290,158,98,54,6,24,99393
285,158,98,53,5,26,99398
284,158,99,53,5,26,99398
285,153,97,55,4,27,99402
282,150,96,55,4,27,99409
275,154,97,54,5,27,99411
273,150,97,53,5,28,99417
272,150,95,51,7,28,99420
271,153,94,50,5,30,99420
271,155,94,49,5,30,99419
266,158,93,48,4,31,99423
266,157,94,46,4,32,99424
268,157,93,47,4,32,99422
266,154,91,48,4,32,99428
261,153,93,48,2,34,99432
257,155,93,48,2,34,99434
259,155,92,49,3,34,99431
262,149,92,51,3,34,99432
260,150,91,50,3,34,99435
257,150,89,51,2,35,99439
253,150,90,51,2,35,99442
252,146,91,52,2,35,99445
248,147,89,52,1,36,99450
247,145,91,52,1,36,99451
246,142,91,51,1,36,99456
244,139,90,53,2,36,99459
242,140,88,49,7,36,99461
241,140,88,48,8,36,99462
237,142,84,49,8,36,99467
233,141,83,48,8,36,99474
227,141,84,47,9,36,99479
227,139,83,47,7,38,99482
227,137,83,47,6,39,99484
226,139,85,47,6,39,99481
226,133,89,46,6,40,99483
221,131,86,44,7,40,99494
223,128,86,44,6,41,99495
223,124,86,46,5,42,99497
219,126,85,46,4,43,99500
216,128,83,48,2,45,99501
211,130,83,46,3,45,99505
209,129,84,46,4,45,99506
208,128,84,43,6,45,99509
207,129,83,43,6,45,99510
206,126,85,43,6,45,99512
208,125,83,43,5,45,99514
208,122,83,43,5,45,99517
206,120,84,44,3,47,99519
209,120,81,46,3,47,99517
207,119,83,45,3,47,99519
208,119,83,45,1,49,99518
214,118,84,45,1,49,99512
215,116,87,44,2,49,99510
215,115,89,44,2,49,99509
216,111,90,44,2,49,99511
213,109,90,44,2,49,99516
211,110,90,44,2,49,99517
212,106,94,42,3,49,99517
210,108,93,42,3,49,99518
211,101,92,40,3,49,99527
209,102,93,40,2,50,99527
207,102,93,41,2,50,99528
207,100,93,41,2,50,99530
204,101,91,42,3,50,99532
204,101,94,41,4,50,99529
208,101,94,40,5,50,99525
202,101,93,40,4,51,99532
199,101,95,41,4,51,99532
198,102,93,39,5,51,99535
199,102,93,39,5,51,99534
207,98,97,39,5,51,99526
205,100,95,40,5,51,99527
202,97,95,40,4,52,99533
199,94,96,40,2,54,99538
199,93,97,40,2,54,99538
199,90,98,39,3,54,99540
199,90,98,39,3,54,99540
201,91,98,38,3,55,99537
206,87,98,39,3,55,99535
206,86,98,39,3,55,99536
208,87,98,39,2,56,99533
209,87,98,38,2,57,99532
209,87,97,39,2,57,99532
210,88,96,37,2,57,99533
209,88,96,37,2,57,99534
211,88,95,36,2,57,99534
213,89,96,35,3,57,99530
213,88,94,35,3,57,99533
216,88,93,33,4,57,99532
216,87,93,33,4,57,99533
220,86,93,33,3,58,99530
219,87,90,35,3,58,99531
223,88,90,35,3,58,99526
223,87,90,35,2,59,99527
224,89,89,34,3,59,99525
