POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
402,126,114,66,4,5,99306
397,124,111,69,4,5,99313
392,127,112,69,3,6,99314
380,136,111,70,4,6,99316
380,135,111,71,4,6,99316
377,136,112,69,5,8,99316
376,134,113,69,5,8,99318
365,139,114,67,7,9,99322
364,139,114,68,7,9,99322
361,141,113,67,7,9,99325
356,145,113,66,7,9,99327
352,145,113,66,7,9,99331
348,143,110,66,6,11,99339
348,144,110,65,6,12,99338
345,142,107,68,6,13,99342
335,148,106,67,7,14,99346
333,149,107,65,9,14,99346
325,150,107,64,10,14,99353
324,152,106,62,11,14,99354
322,150,104,61,10,15,99361
322,148,103,59,12,15,99364
319,148,104,58,12,15,99367
304,157,102,59,8,19,99374
301,156,102,59,6,21,99378
299,157,102,59,6,21,99379
299,156,103,57,5,22,99381
295,153,105,56,5,23,99386
283,155,105,56,5,24,99395
282,154,104,58,4,25,99396
285,153,105,57,5,25,99393
288,152,105,56,7,25,99390
291,152,104,56,7,26,99387
290,152,104,55,7,26,99389
290,154,104,55,7,26,99387
289,156,104,55,7,26,99386
288,158,104,55,6,27,99385
284,161,104,53,5,29,99387
284,163,104,52,5,29,99386
282,160,104,52,5,30,99390
276,165,103,52,5,31,99391
276,163,104,52,4,32,99392
277,163,101,49,5,33,99395
276,166,101,49,5,33,99393
271,168,103,48,4,34,99395
266,172,103,46,6,34,99396
263,175,102,46,5,35,99397
261,173,101,48,4,36,99400
259,173,100,50,4,36,99401
254,169,102,50,2,38,99408
254,171,100,49,3,38,99408
256,171,99,50,3,38,99406
252,170,98,52,2,39,99410
252,170,96,53,2,39,99411
251,166,94,48,3,39,99422
248,164,93,49,3,39,99427
245,163,91,48,3,39,99434
244,163,90,49,3,39,99435
240,163,88,50,2,40,99440
240,160,89,51,2,40,99441
237,160,88,52,2,40,99444
235,156,91,50,4,40,99447
233,153,89,51,4,41,99452
232,154,87,50,6,41,99453
231,150,87,49,6,41,99459
222,154,86,47,7,41,99466
224,152,88,47,7,41,99464
223,151,89,46,7,41,99466
224,148,89,43,8,42,99469
221,142,89,45,6,44,99476
219,138,89,46,5,45,99481
219,136,91,46,4,45,99482
218,133,92,47,3,46,99484
218,134,93,47,3,46,99482
211,136,91,47,3,46,99489
207,139,89,47,4,46,99491
205,136,86,50,3,47,99496
207,136,85,48,4,47,99496
203,135,86,48,4,47,99500
203,133,86,48,4,48,99501
202,132,86,48,4,48,99503
203,129,87,46,5,48,99505
199,129,85,46,5,48,99511
195,127,82,47,3,50,99519
203,123,85,45,2,52,99513
202,122,83,46,2,52,99516
206,114,86,47,1,53,99516
206,114,87,46,2,53,99515
205,113,88,46,2,53,99516
204,111,86,48,2,53,99519
203,112,84,49,1,54,99520
203,110,86,49,1,54,99520
202,108,88,48,1,54,99522
200,110,87,48,1,54,99523
201,107,87,48,1,54,99525
202,105,86,48,1,54,99527
198,106,86,48,1,54,99530
195,107,85,48,2,54,99532
193,105,86,47,2,54,99536
194,106,83,48,2,54,99536
197,103,84,47,2,55,99535
197,102,84,47,2,55,99536
192,104,84,47,2,55,99539
188,104,84,49,2,55,99541
189,104,83,49,2,55,99541
192,103,82,50,2,55,99539
191,104,81,51,2,55,99539
195,98,86,51,2,55,99536
192,100,85,50,2,55,99539
189,103,82,49,2,56,99542
192,99,83,48,3,56,99542
192,99,84,47,4,56,99541
197,98,84,46,5,56,99537
198,96,85,45,5,56,99538
201,93,87,44,5,56,99537
206,94,85,46,5,56,99531
205,95,81,46,5,57,99534
203,95,82,44,4,59,99536
202,97,81,44,3,60,99536
201,97,82,44,3,60,99536
204,97,82,44,2,61,99533
206,96,82,43,3,61,99532
206,94,84,43,3,61,99532
208,94,83,43,3,61,99531
213,91,84,42,4,61,99528
216,90,83,42,4,61,99527
216,89,83,42,3,62,99528
215,90,80,42,3,62,99531
216,91,78,43,3,62,99530
218,91,78,42,3,63,99528
