neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58957,24425,16633
58984,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16630
59140,24240,16632
59168,24207,16636
59178,24197,16636
59220,24157,16634
59242,24132,16637
59281,24091,16638
59305,24066,16637
59333,24035,16639
59366,24002,16639
59375,23996,16636
59419,23949,16638
59432,23934,16639
59463,23899,16642
59485,23874,16645
59502,23856,16646
59531,23828,16645
59558,23800,16646
59582,23777,16645
59600,23756,16648
59613,23742,16649
59622,23731,16650
59650,23701,16652
59678,23669,16656
59703,23640,16660
59716,23628,16659
59738,23604,16661
59775,23560,16664
59781,23555,16662
59810,23522,16665
59823,23511,16663
59854,23479,16664
59867,23462,16668
59892,23434,16670
59904,23421,16670
59924,23401,16670
59950,23374,16671
59965,23355,16674
59989,23330,16675
60007,23316,16670
60026,23299,16668
60053,23272,16667
60069,23257,16666
60082,23244,16666
60105,23220,16666
60103,23220,16668
60115,23205,16671
60117,23201,16673
60132,23185,16674
60139,23171,16681
60170,23139,16682
60177,23132,16682
60184,23124,16682
60202,23106,16682
60206,23098,16684
60242,23062,16684
60250,23054,16684
60279,23021,16688
60299,23002,16686
60327,22969,16691
60323,22971,16693
60356,22939,16691
60354,22943,16689
60364,22931,16690
60366,22928,16691
60380,22916,16688
60377,22913,16693
60390,22902,16691
60403,22887,16693
60402,22880,16700
60406,22872,16704
60418,22857,16706
60405,22867,16708
60411,22858,16710
60418,22848,16713
60429,22830,16720
60428,22829,16722
60436,22815,16728
60436,22813,16729
60435,22810,16732
60426,22820,16731
60417,22826,16734
60431,22806,16740
60423,22812,16742
60445,22792,16740
60430,22805,16740
60442,22793,16740
60423,22804,16748
60431,22793,16751
60437,22785,16753
60437,22781,16757
60434,22781,16759
60443,22773,16758
60437,22774,16763
60448,22758,16768
60450,22754,16769
60449,22749,16774
60448,22746,16778
60453,22741,16778
60438,22754,16780
60433,22754,16785
60414,22776,16782
60420,22766,16786
60402,22781,16789
60406,22776,16789
60382,22797,16792
60402,22777,16792
60382,22793,16795
60363,22814,16793
60351,22824,16795
60338,22831,16800
60342,22826,16801
60321,22841,16807
60298,22860,16811
60277,22883,16809
60264,22892,16812
60253,22899,16816
60240,22914,16813
60208,22942,16817
60199,22945,16819
60171,22973,16818
60157,22984,16821
60141,22998,16822
60138,22997,16826
60135,22999,16827
60125,23000,16834
60093,23027,16839
60074,23044,16841
60059,23053,16847
60026,23086,16847
60008,23103,16847
59976,23130,16852
59954,23145,16857
59935,23161,16860
59912,23179,16865
59873,23217,16866
59858,23229,16869
59812,23273,16871
59800,23279,16875
59769,23305,16880
59732,23337,16885
59722,23346,16886
59679,23386,16889
59669,23390,16895
59640,23413,16901
59612,23437,16905
59572,23470,16911
59564,23476,16912
59541,23490,16921
59505,23519,16925
59473,23544,16932
59438,23573,16938
59400,23608,16940
59371,23635,16942
59326,23674,16948
59307,23689,16952
59268,23722,16958
59238,23745,16965
59213,23765,16970
59163,23811,16974
59126,23843,16978
59078,23883,16986
59053,23903,16990
58995,23953,16998
58980,23961,17004
58915,24022,17008
58877,24054,17014
58834,24094,17017
58818,24107,17020
58752,24172,17021
58703,24215,17026
58661,24249,17034
58619,24287,17038
58561,24342,17040
58521,24379,17043
58486,24414,17043
58427,24464,17052
58395,24499,17048
58338,24547,17057
58291,24587,17063
58227,24647,17067
58163,24703,17075
58111,24747,17083
58042,24812,17087
58001,24852,17088
57944,24908,17089
57870,24979,17092
57827,25011,17103
57740,25090,17111
57702,25122,17117
57625,25189,17127
57571,25233,17137
57535,25266,17140
57482,25312,17147
57413,25378,17149
57374,25411,17155
57302,25479,17159
57265,25511,17164
57211,25557,17171
57147,25610,17182
57074,25679,17186
57020,25719,17200
56964,25772,17203
56892,25837,17210
56809,25914,17216
56736,25983,17220
56662,26050,17227
56581,26124,17234
56505,26188,17245
56417,26264,17257
56341,26333,17264
56283,26385,17270
56208,26450,17279
56114,26538,17285
56050,26594,17291
55963,26678,17294
55908,26729,17296
55820,26805,17308
55736,26883,17313
55654,26954,17324
55608,26991,17333
55495,27102,17334
55429,27161,17341
55334,27252,17345
55242,27335,17354
55161,27409,17361
55087,27483,17361
54988,27576,17366
54907,27650,17372
54803,27749,17376
54717,27835,17376
54633,27909,17386
54564,27968,17395
54456,28064,17406
54395,28118,17413
54282,28227,17416
54198,28299,17427
54104,28385,17435
54035,28449,17440
53938,28537,17448
