neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24259,16631
59141,24239,16633
59170,24206,16637
59180,24196,16637
59222,24156,16635
59243,24131,16638
59283,24090,16639
59308,24066,16638
59336,24034,16640
59369,24001,16640
59378,23995,16637
59423,23948,16638
59437,23933,16639
59469,23898,16642
59489,23873,16645
59506,23855,16646
59535,23827,16645
59562,23799,16646
59586,23776,16645
59604,23755,16648
59617,23741,16649
59626,23731,16650
59654,23701,16652
59682,23669,16656
59707,23640,16660
59720,23628,16659
59741,23605,16661
59780,23560,16664
59785,23557,16662
59814,23525,16665
59828,23513,16663
59858,23480,16663
59872,23462,16667
59897,23435,16669
59910,23422,16669
59930,23402,16669
59954,23375,16670
59970,23356,16673
59994,23331,16674
60012,23318,16669
60031,23301,16667
60059,23274,16666
60075,23258,16665
60087,23245,16665
60111,23220,16665
60109,23220,16667
60121,23205,16670
60123,23201,16672
60138,23185,16673
60145,23171,16680
60176,23138,16681
60183,23131,16681
60190,23124,16681
60208,23106,16681
60214,23098,16683
60249,23062,16683
60256,23054,16683
60285,23021,16687
60305,23003,16685
60333,22969,16690
60329,22971,16692
60362,22939,16690
60360,22943,16688
60370,22931,16689
60372,22928,16690
60386,22916,16688
60384,22913,16692
60396,22902,16690
60409,22887,16692
60409,22880,16699
60413,22872,16703
60425,22857,16706
60413,22867,16708
60418,22858,16711
60425,22848,16714
60436,22830,16721
60435,22829,16723
60442,22816,16729
60443,22814,16730
60442,22811,16733
60432,22821,16732
60423,22827,16735
60436,22808,16741
60429,22813,16743
60451,22793,16741
60436,22806,16742
60448,22794,16742
60429,22805,16750
60437,22794,16753
60443,22786,16755
60443,22782,16759
60441,22782,16761
60450,22774,16760
60444,22775,16765
60455,22759,16770
60458,22755,16771
60458,22750,16776
60456,22747,16779
60461,22742,16779
60446,22755,16781
60441,22755,16786
60422,22777,16783
60428,22767,16787
60409,22782,16790
60413,22777,16791
60389,22798,16794
60409,22778,16794
60390,22794,16797
60369,22817,16794
60357,22827,16796
60345,22834,16801
60348,22830,16802
60327,22844,16808
60303,22864,16812
60284,22884,16810
60270,22895,16813
60258,22903,16817
60247,22916,16814
60214,22945,16818
60207,22947,16822
60179,22976,16821
60166,22986,16823
60149,23000,16825
60146,22999,16829
60142,23002,16829
60134,23003,16836
60102,23030,16841
60081,23049,16843
60068,23056,16848
60034,23090,16848
60018,23106,16848
59985,23134,16852
59963,23150,16858
59942,23167,16861
59920,23184,16866
59879,23224,16867
59864,23235,16870
59818,23279,16872
59807,23285,16876
59774,23312,16881
59736,23345,16886
59728,23352,16887
59685,23392,16890
59675,23396,16896
59648,23417,16902
59615,23446,16906
59578,23476,16911
59571,23481,16913
59546,23497,16922
59513,23525,16927
59479,23552,16932
59444,23579,16939
59406,23615,16941
59378,23640,16943
59332,23680,16949
59315,23693,16953
59275,23727,16959
59243,23750,16966
59218,23770,16971
59166,23818,16975
59131,23849,16979
59084,23888,16987
59059,23908,16992
59000,23959,17000
58987,23966,17006
58919,24030,17010
58882,24061,17016
58840,24100,17019
58819,24118,17022
58757,24178,17023
58708,24222,17028
58664,24258,17036
58624,24294,17040
58565,24351,17042
58526,24387,17044
58489,24423,17043
58429,24474,17052
58396,24510,17049
58337,24559,17058
58292,24598,17064
58225,24661,17068
58162,24716,17076
58111,24759,17084
58040,24826,17088
58002,24863,17088
57942,24922,17089
57872,24989,17092
57824,25026,17103
57738,25104,17111
57701,25135,17117
57625,25201,17127
57570,25246,17137
57536,25277,17140
57482,25322,17147
57416,25386,17149
57376,25420,17155
57306,25486,17159
57265,25521,17165
57212,25567,17172
57148,25620,17183
57074,25689,17187
57022,25727,17201
56967,25778,17204
56895,25843,17211
56813,25918,17217
56739,25987,17222
56665,26054,17229
56587,26125,17236
56509,26192,17247
56420,26269,17259
56344,26338,17266
56285,26391,17272
56211,26456,17281
56112,26549,17287
56053,26602,17293
55963,26689,17296
55910,26739,17299
55819,26818,17311
55738,26893,17317
55657,26963,17328
55604,27008,17336
55495,27116,17337
55430,27174,17344
55334,27266,17348
55242,27348,17358
55161,27422,17365
55090,27493,17365
54988,27589,17371
54912,27659,17377
54808,27759,17381
54717,27850,17381
54636,27921,17391
54570,27978,17400
54459,28077,17412
54396,28132,17419
54286,28239,17422
54205,28309,17433
54107,28399,17441
54038,28463,17446
53938,28554,17453
