neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16635
58929,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59242,24132,16638
59282,24091,16639
59307,24066,16637
59335,24035,16639
59368,24002,16639
59377,23996,16636
59421,23949,16638
59434,23934,16638
59466,23899,16641
59488,23874,16644
59505,23856,16645
59534,23828,16644
59561,23800,16645
59585,23777,16644
59603,23756,16647
59616,23741,16647
59625,23731,16648
59653,23701,16650
59680,23669,16654
59705,23640,16658
59718,23628,16657
59736,23605,16659
59778,23560,16662
59782,23557,16660
59811,23524,16663
59825,23512,16661
59855,23479,16662
59869,23461,16666
59894,23434,16668
59905,23421,16668
59925,23401,16668
59950,23374,16669
59965,23355,16672
59989,23330,16673
60007,23317,16666
60026,23299,16663
60054,23272,16662
60070,23256,16661
60082,23244,16661
60106,23220,16661
60104,23220,16663
60116,23205,16666
60119,23200,16668
60133,23185,16669
60140,23171,16676
60171,23138,16677
60178,23131,16677
60185,23124,16677
60203,23106,16677
60207,23098,16679
60242,23062,16679
60250,23053,16679
60279,23020,16683
60299,23002,16681
60327,22968,16686
60323,22969,16688
60357,22937,16686
60354,22942,16684
60365,22929,16684
60366,22927,16685
60381,22914,16682
60378,22912,16687
60391,22901,16685
60404,22886,16687
60404,22879,16694
60408,22871,16698
60420,22856,16701
60406,22866,16702
60412,22857,16705
60420,22846,16707
60430,22829,16714
60430,22827,16716
60438,22813,16722
60438,22810,16723
60436,22808,16726
60427,22818,16725
60420,22822,16727
60431,22805,16732
60425,22809,16734
60447,22789,16732
60432,22802,16734
60443,22791,16734
60425,22801,16742
60432,22791,16745
60439,22782,16747
60438,22779,16751
60437,22777,16753
60447,22768,16752
60440,22770,16757
60450,22755,16762
60453,22751,16763
60452,22746,16768
60450,22744,16772
60456,22738,16772
60440,22752,16774
60437,22750,16778
60417,22772,16775
60423,22762,16779
60405,22777,16782
60409,22771,16782
60385,22792,16785
60403,22774,16785
60386,22788,16788
60363,22812,16786
60352,22821,16788
60339,22829,16793
60344,22823,16794
60324,22837,16800
60300,22856,16804
60280,22878,16802
60267,22888,16805
60254,22897,16809
60244,22910,16805
60211,22939,16809
60204,22941,16814
60176,22969,16812
60162,22980,16815
60146,22994,16817
60142,22994,16821
60139,22996,16821
60131,22997,16828
60099,23024,16832
60079,23042,16834
60065,23050,16840
60032,23081,16840
60015,23098,16840
59984,23124,16845
59960,23140,16851
59941,23156,16853
59918,23174,16858
59879,23212,16859
59864,23224,16862
59816,23270,16864
59806,23274,16869
59774,23301,16874
59738,23332,16878
59726,23341,16879
59684,23380,16882
59671,23385,16887
59642,23408,16893
59609,23436,16897
59573,23465,16903
59563,23473,16905
59539,23488,16914
59507,23515,16919
59474,23541,16925
59440,23568,16932
59399,23607,16934
59372,23630,16935
59326,23670,16941
59307,23685,16945
59268,23718,16951
59238,23741,16958
59215,23759,16963
59162,23808,16966
59127,23840,16969
59079,23880,16977
59055,23899,16982
58996,23949,16991
58981,23958,16997
58913,24022,17001
58878,24051,17007
58836,24090,17010
58815,24108,17013
58753,24169,17012
58708,24209,17017
58664,24245,17025
58623,24282,17029
58568,24335,17031
58526,24374,17034
58490,24410,17034
58432,24458,17042
58399,24494,17039
58341,24543,17048
58293,24585,17054
58230,24644,17058
58166,24700,17066
58113,24745,17074
58047,24807,17078
58006,24847,17079
57949,24902,17080
57876,24972,17083
57831,25006,17094
57748,25081,17102
57709,25114,17108
57631,25180,17118
57576,25225,17128
57542,25256,17131
57488,25302,17138
57423,25363,17140
57379,25401,17146
57312,25464,17150
57272,25498,17155
57215,25548,17162
57153,25599,17173
57076,25671,17177
57023,25710,17191
56971,25759,17194
56897,25826,17201
56813,25904,17206
56744,25968,17211
56666,26038,17217
56588,26109,17224
56515,26170,17235
56422,26250,17247
56344,26321,17254
56286,26373,17260
56215,26435,17269
56112,26532,17275
56053,26585,17281
55963,26672,17284
55906,26725,17286
55819,26800,17298
55738,26876,17303
55655,26948,17314
55606,26988,17323
55498,27095,17324
55432,27154,17331
55334,27248,17335
55241,27331,17345
55164,27401,17352
55088,27476,17352
54991,27567,17358
54909,27643,17364
54808,27740,17368
54719,27829,17368
54637,27902,17377
54570,27960,17386
54459,28059,17398
54399,28112,17405
54289,28218,17409
54208,28288,17420
54110,28378,17428
54044,28439,17433
53943,28530,17442
