neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16631
58625,24763,16629
58666,24721,16630
58695,24690,16631
58717,24668,16631
58752,24629,16635
58785,24596,16634
58812,24566,16637
58836,24544,16635
58867,24513,16635
58882,24499,16634
58893,24488,16633
58929,24454,16631
58957,24425,16631
58984,24393,16634
59013,24366,16632
59034,24347,16630
59057,24322,16632
59096,24286,16628
59123,24259,16628
59141,24239,16630
59170,24206,16634
59180,24196,16634
59222,24156,16632
59244,24131,16635
59283,24090,16636
59308,24064,16635
59335,24034,16637
59368,24001,16637
59377,23995,16634
59422,23948,16636
59435,23933,16637
59467,23898,16639
59489,23873,16642
59506,23855,16643
59535,23827,16642
59562,23799,16643
59586,23776,16642
59604,23755,16645
59617,23740,16646
59626,23730,16647
59654,23700,16649
59682,23668,16653
59707,23639,16656
59717,23627,16655
59737,23603,16657
59779,23558,16660
59784,23553,16658
59813,23521,16661
59827,23509,16659
59857,23477,16660
59871,23459,16664
59895,23432,16666
59908,23419,16666
59927,23398,16666
59952,23371,16666
59968,23352,16669
59991,23327,16670
60010,23313,16665
60027,23297,16663
60055,23270,16662
60072,23254,16661
60084,23242,16661
60108,23217,16661
60106,23217,16663
60117,23202,16666
60119,23198,16668
60134,23182,16669
60141,23168,16676
60172,23136,16677
60179,23129,16677
60186,23121,16677
60204,23103,16677
60208,23094,16679
60243,23058,16678
60251,23050,16678
60280,23017,16682
60299,22999,16680
60327,22965,16685
60323,22967,16687
60357,22935,16685
60354,22939,16683
60365,22927,16684
60365,22925,16684
60380,22912,16682
60377,22910,16687
60389,22900,16685
60403,22884,16687
60402,22877,16694
60406,22869,16698
60418,22854,16701
60405,22864,16702
60411,22855,16705
60419,22844,16708
60428,22827,16715
60428,22825,16717
60435,22812,16723
60436,22809,16724
60436,22806,16727
60427,22816,16726
60418,22821,16729
60429,22804,16735
60424,22807,16737
60445,22788,16734
60431,22800,16736
60442,22789,16736
60424,22799,16744
60431,22789,16747
60438,22780,16749
60437,22777,16753
60436,22776,16755
60445,22768,16754
60439,22769,16759
60450,22753,16764
60451,22751,16765
60454,22743,16770
60451,22741,16774
60456,22736,16774
60440,22750,16776
60436,22749,16781
60416,22772,16778
60422,22762,16781
60405,22775,16784
60408,22771,16785
60385,22791,16788
60406,22770,16788
60386,22787,16791
60366,22809,16788
60352,22820,16789
60339,22828,16794
60343,22823,16795
60322,22838,16801
60298,22858,16805
60278,22879,16803
60264,22890,16806
60253,22897,16810
60239,22913,16807
60208,22939,16810
60200,22943,16814
60172,22971,16813
60158,22982,16816
60143,22995,16818
60140,22994,16821
60136,22997,16822
60129,22995,16828
60097,23022,16833
60076,23041,16835
60062,23049,16840
60030,23081,16839
60013,23098,16839
59978,23128,16844
59958,23141,16850
59937,23159,16853
59914,23177,16858
59877,23213,16859
59861,23226,16862
59816,23269,16864
59805,23275,16869
59773,23302,16872
59735,23335,16877
59726,23343,16878
59683,23383,16881
59673,23387,16887
59646,23408,16893
59612,23437,16896
59576,23467,16902
59567,23473,16903
59542,23489,16912
59506,23520,16917
59473,23544,16923
59438,23573,16929
59399,23610,16931
59374,23633,16933
59327,23674,16939
59309,23688,16943
59269,23722,16949
59240,23743,16956
59216,23762,16961
59165,23809,16965
59131,23839,16969
59081,23881,16977
59060,23896,16982
58999,23949,16990
58984,23958,16996
58921,24016,17000
58880,24049,17006
58840,24086,17009
58817,24106,17012
58759,24163,17013
58707,24210,17018
58665,24244,17026
58622,24283,17029
58566,24337,17031
58524,24375,17034
58489,24409,17034
58428,24460,17043
58395,24496,17040
58338,24544,17049
58292,24584,17055
58226,24646,17059
58163,24701,17067
58113,24742,17075
58039,24812,17079
58003,24846,17079
57942,24906,17080
57874,24971,17083
57826,25008,17092
57741,25083,17100
57704,25114,17106
57623,25185,17116
57574,25224,17126
57536,25259,17129
57482,25306,17136
57414,25372,17138
57374,25405,17144
57305,25470,17148
57266,25504,17153
57211,25552,17160
57149,25603,17171
57073,25674,17175
57021,25712,17189
56962,25767,17192
56893,25828,17199
56808,25907,17205
56737,25973,17210
56660,26043,17217
56582,26115,17223
56505,26181,17234
56414,26260,17246
56341,26326,17252
56280,26380,17258
56207,26444,17267
56107,26538,17273
56051,26588,17279
55959,26677,17282
55904,26729,17285
55814,26807,17297
55734,26882,17302
55653,26952,17313
55601,26995,17322
55495,27100,17323
55428,27160,17330
55331,27252,17334
55239,27334,17344
55156,27410,17351
55085,27481,17351
54981,27577,17357
54902,27650,17363
54799,27749,17367
54710,27838,17367
54630,27908,17377
54564,27965,17386
54452,28065,17398
54391,28119,17405
54282,28225,17408
54200,28295,17419
54101,28386,17427
54033,28449,17432
53933,28540,17441
