Smokes,Does not smoke
19474,80547
20242,79779
20617,79401
20123,79895
20429,79589
20034,79984
20326,79692
19973,80043
20222,79794
19831,80185
20075,79941
19741,80274
20038,79977
19691,80323
20057,79956
19688,80325
20022,79990
19671,80341
20014,79998
19667,80345
19965,80047
19622,80390
19889,80123
19540,80472
19843,80169
19511,80500
19856,80155
19516,80493
19838,80171
19495,80512
19809,80198
19454,80553
19745,80260
19423,80582
19733,80272
19409,80596
19705,80300
19401,80604
19730,80275
19427,80578
19737,80267
19406,80598
19702,80302
19376,80628
19673,80331
19364,80636
19670,80330
19368,80628
19679,80317
19369,80627
19679,80317
19369,80627
19678,80317
19369,80626
19678,80317
19369,80625
19677,80316
19369,80624
19677,80316
19369,80624
19677,80316
19369,80624
19677,80316
19369,80624
19677,80316
19369,80624
19677,80316
19368,80624
19675,80317
19366,80626
19675,80317
19369,80621
19674,80316
19369,80621
19674,80315
19369,80620
19673,80315
19369,80619
19673,80315
19369,80619
19673,80315
19363,80624
19661,80326
19333,80654
19631,80356
19306,80681
19616,80370
19299,80687
19617,80369
19294,80691
19603,80382
19292,80692
19586,80397
19298,80685
19604,80379
19311,80672
19621,80361
19320,80660
19626,80353
19311,80668
19612,80366
19293,80685
19605,80373
19286,80692
19604,80374
19286,80692
19604,80373
19286,80691
19604,80373
19286,80691
19603,80373
19286,80690
19603,80373
19286,80690
19603,80372
19286,80689
19603,80372
19286,80688
19603,80371
19286,80687
19602,80371
19286,80687
19602,80371
19286,80686
19602,80370
19286,80686
19603,80367
19283,80685
19601,80367
19283,80685
19600,80367
19278,80689
19600,80367
19278,80689
19600,80367
19278,80689
19599,80367
19278,80687
19598,80367
19278,80687
19598,80367
19278,80686
19597,80367
19278,80684
19604,80357
19283,80678
19607,80353
19284,80676
19610,80349
19292,80667
19614,80345
19305,80653
19616,80342
19311,80647
19629,80329
19316,80642
19638,80320
19325,80633
19649,80309
19344,80613
19667,80290
19356,80599
19679,80276
19359,80595
19681,80272
19354,80598
19689,80262
19373,80577
19717,80233
19403,80547
19730,80220
19403,80546
19728,80221
19386,80562
19712,80236
19374,80574
19706,80242
19368,80580
19699,80249
19364,80584
19688,80259
19336,80610
19639,80307
19301,80645
19616,80329
19288,80656
19607,80336
19286,80657
19607,80336
19286,80656
19607,80335
19286,80656
19607,80335
19286,80656
19607,80335
19286,80656
19610,80330
19292,80648
19622,80318
19305,80635
19620,80319
19295,80644
19615,80324
19289,80650
19609,80330
19288,80651
19608,80330
19288,80650
19608,80330
19288,80650
19608,80330
19288,80650
19608,80330
19288,80650
19608,80330
19288,80649
19608,80329
19287,80648
19607,80327
19287,80647
19607,80327
19287,80647
19607,80327
19287,80647
19607,80327
19287,80647
19607,80327
19287,80647
19607,80327
19287,80647
19607,80326
19286,80647
19607,80326
19286,80647
19607,80324
19271,80659
19602,80328
19258,80670
19587,80341
19245,80682
19571,80355
19223,80703
19547,80379
19186,80740
19514,80412
19118,80808
19461,80463
19065,80858
19396,80527
19006,80917
19360,80563
18985,80938
19347,80576
18965,80958
19333,80590
18962,80960
19331,80591
18960,80961
19330,80591
18960,80961
