Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79555
20083,79934
20376,79641
20025,79991
20281,79735
19886,80130
20132,79884
19801,80215
20100,79916
19755,80260
20107,79907
19744,80269
20031,79982
19674,80339
20015,79998
19657,80356
19954,80059
19607,80406
19890,80123
19521,80492
19821,80192
19468,80545
19821,80187
19473,80535
19805,80203
19465,80543
19781,80226
19426,80581
19723,80282
19396,80609
19712,80293
19382,80623
19685,80319
19377,80627
19710,80294
19403,80600
19716,80287
19382,80621
19681,80322
19352,80651
19652,80351
19340,80662
19644,80357
19339,80661
19644,80355
19338,80659
19643,80354
19338,80659
19643,80354
19338,80659
19642,80351
19346,80647
19640,80351
19345,80646
19640,80351
19345,80644
19639,80350
19345,80644
19639,80350
19345,80644
19639,80349
19344,80644
19639,80349
19344,80644
19639,80349
19344,80644
19639,80349
19344,80644
19639,80349
19343,80644
19638,80347
19346,80639
19645,80340
19348,80636
19647,80337
19349,80635
19647,80337
19349,80634
19646,80337
19344,80638
19645,80337
19344,80637
19645,80336
19344,80637
19643,80337
19336,80644
19637,80343
19329,80650
19630,80349
19322,80656
19628,80350
19320,80658
19628,80350
19320,80658
19628,80350
19320,80658
19628,80350
19320,80657
19628,80349
19320,80657
19628,80349
19320,80657
19628,80348
19320,80656
19628,80348
19320,80656
19628,80348
19320,80656
19628,80348
19320,80656
19628,80348
19320,80656
19628,80347
19320,80653
19627,80346
19320,80653
19627,80346
19320,80653
19627,80346
19320,80653
19627,80345
19320,80652
19626,80345
19320,80651
19626,80344
19319,80650
19626,80343
19319,80650
19626,80343
19319,80650
19626,80342
19319,80648
19626,80341
19319,80648
19626,80341
19319,80647
19625,80340
19318,80647
19625,80339
19317,80647
19626,80337
19318,80645
19630,80333
19326,80637
19634,80328
19334,80627
19638,80323
19350,80610
19658,80302
19363,80597
19667,80293
19372,80588
19677,80283
19385,80574
19689,80270
19395,80562
19697,80260
19399,80558
19705,80252
19403,80554
19716,80241
19429,80528
19759,80197
19471,80484
19792,80161
19498,80455
19817,80136
19517,80435
19847,80105
19546,80405
19859,80092
19553,80398
19865,80086
19558,80392
19872,80078
19541,80409
19830,80120
19499,80451
19797,80152
19482,80467
19782,80167
19475,80474
19781,80168
19475,80474
19781,80168
19475,80474
19781,80168
19475,80474
19781,80168
19475,80474
19781,80168
19475,80474
19781,80167
19474,80472
19776,80170
19465,80481
19770,80176
19452,80494
19767,80179
19452,80494
19767,80179
19452,80494
19767,80179
19452,80493
19766,80179
19452,80493
19766,80179
19452,80492
19766,80178
19452,80492
19766,80178
19452,80492
19766,80178
19452,80492
19766,80178
19452,80492
19766,80178
19452,80492
19766,80178
19452,80492
19766,80177
19451,80492
19766,80177
19451,80492
19766,80176
19450,80492
19766,80176
19450,80492
19766,80176
19450,80492
19766,80175
19449,80491
19766,80174
19449,80490
19766,80173
19449,80490
19766,80173
19449,80490
19766,80173
19449,80490
19766,80173
19446,80492
19763,80175
19436,80502
19744,80194
19414,80524
19703,80235
19380,80558
19676,80262
19367,80571
19666,80272
19365,80572
19666,80271
19365,80572
19665,80271
19364,80571
