POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,115,67,6,3,99298
407,124,115,67,4,5,99301
406,125,115,67,4,5,99301
393,134,114,70,3,6,99303
388,137,113,70,4,6,99305
386,137,113,70,4,6,99307
378,137,112,69,5,8,99314
366,142,114,68,5,9,99319
363,142,115,67,7,9,99320
356,144,114,67,7,9,99326
353,144,114,66,8,9,99329
347,146,114,65,8,9,99334
339,148,115,64,8,10,99339
338,147,115,65,6,12,99340
332,147,112,65,7,12,99348
333,148,112,64,7,13,99346
326,147,112,65,6,15,99352
310,156,111,62,9,15,99360
307,155,111,59,11,15,99365
307,155,111,59,10,16,99365
303,154,111,59,10,16,99370
299,151,111,57,10,16,99379
294,153,112,57,8,18,99381
288,155,110,58,6,20,99386
288,155,109,58,5,21,99387
283,156,108,57,5,21,99393
281,157,108,55,5,21,99396
279,152,109,54,6,22,99401
276,154,109,54,5,23,99402
274,151,110,56,4,24,99404
277,147,112,54,5,24,99404
275,146,111,53,7,24,99407
280,146,109,53,7,25,99403
281,145,109,53,7,25,99403
281,144,107,54,7,25,99405
280,142,108,54,7,25,99407
273,145,108,54,6,26,99411
272,146,108,54,5,28,99410
274,148,109,54,5,28,99405
274,143,109,55,4,29,99409
270,145,109,54,5,29,99411
271,141,112,52,5,31,99411
270,143,111,52,4,32,99411
265,143,110,52,4,32,99417
266,145,111,52,3,33,99413
265,146,111,53,3,33,99412
260,150,111,51,4,34,99413
261,148,110,52,3,35,99414
261,143,112,54,3,35,99415
254,146,110,54,3,35,99421
254,146,108,54,3,36,99422
253,146,106,54,4,36,99424
250,146,104,56,4,36,99427
248,147,104,56,3,37,99428
245,147,104,56,4,37,99430
237,148,105,55,5,37,99436
234,148,104,56,5,37,99439
228,150,105,56,5,37,99442
227,149,104,56,3,39,99445
226,142,106,57,3,39,99450
225,141,102,57,4,39,99455
224,141,101,56,7,39,99455
221,141,97,57,9,40,99458
218,141,97,57,9,40,99461
211,140,97,56,8,41,99470
208,138,98,55,8,41,99475
205,133,95,55,8,42,99485
203,131,97,55,7,43,99487
206,128,99,55,7,43,99485
197,128,98,53,8,44,99495
197,125,98,54,7,45,99497
197,123,98,54,7,45,99499
195,117,99,54,7,46,99505
192,118,94,55,6,46,99512
191,119,94,55,5,47,99512
185,122,92,55,6,48,99515
182,121,89,56,8,48,99519
183,117,87,57,8,48,99523
182,117,87,57,7,49,99524
183,116,86,55,7,50,99526
182,115,87,55,7,50,99527
183,112,87,55,7,50,99529
182,109,86,57,6,51,99532
185,109,86,57,6,51,99529
184,115,82,60,3,54,99525
185,114,83,60,2,55,99524
191,114,82,59,2,56,99519
189,114,83,59,2,56,99520
190,109,82,60,2,56,99524
190,104,84,61,3,56,99525
185,105,83,59,3,56,99532
183,101,84,59,2,57,99537
182,100,84,58,2,57,99540
182,98,85,57,2,57,99542
182,95,86,56,3,57,99544
182,95,86,55,4,57,99544
182,94,87,55,4,57,99544
181,90,89,55,4,57,99547
180,88,89,53,2,59,99552
180,87,90,52,3,59,99552
181,86,91,52,3,59,99551
181,82,90,53,3,59,99555
181,82,90,52,3,59,99556
181,84,89,51,3,60,99555
182,82,91,50,4,60,99554
184,82,92,50,3,61,99551
182,83,90,50,3,61,99554
179,82,87,52,3,61,99559
179,82,87,52,3,61,99559
177,81,90,52,3,61,99559
179,81,89,53,3,61,99557
181,81,88,52,4,62,99555
183,80,89,52,4,62,99553
188,79,90,51,5,62,99548
190,79,89,52,4,63,99546
189,78,90,53,4,63,99546
189,78,90,53,4,63,99546
190,76,90,50,4,65,99548
190,75,90,50,3,66,99549
191,75,90,50,3,66,99548
189,76,90,49,3,66,99550
191,77,85,48,4,66,99552
191,75,87,47,4,67,99552
196,74,87,46,5,67,99548
199,75,85,46,6,67,99545
200,74,84,47,6,67,99545
200,75,82,48,6,67,99545
202,74,82,48,5,68,99544
197,75,82,48,5,68,99548
201,76,79,48,5,70,99544
