POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,115,67,6,3,99302
397,123,114,68,4,5,99312
397,125,112,70,3,6,99310
389,130,111,69,3,6,99315
381,131,110,70,4,6,99321
380,127,112,70,4,6,99324
377,128,108,69,6,7,99328
371,134,109,68,5,9,99327
367,135,109,66,7,9,99330
363,136,109,67,7,9,99332
357,137,108,65,8,9,99339
357,138,108,65,8,9,99338
357,139,106,65,9,9,99338
356,138,103,67,6,12,99341
350,143,103,61,9,12,99345
350,141,103,62,7,14,99346
348,142,101,63,6,15,99348
340,145,101,60,10,15,99352
332,149,102,60,10,15,99355
329,152,101,59,9,15,99358
328,152,101,59,8,16,99359
322,148,104,58,8,16,99367
320,146,104,57,7,18,99371
314,150,103,57,4,20,99375
313,151,102,57,3,21,99376
311,148,101,56,3,21,99383
306,147,99,56,3,22,99390
304,147,99,56,3,22,99392
300,148,99,55,3,23,99395
298,147,100,56,3,23,99396
297,151,101,52,6,23,99393
301,152,99,52,6,23,99390
300,150,97,52,7,23,99394
302,151,97,51,6,24,99392
302,151,96,53,5,24,99392
299,152,96,53,4,25,99394
296,155,95,53,3,26,99395
293,157,95,52,3,27,99396
295,158,94,52,3,27,99394
291,155,95,53,3,27,99399
287,158,95,52,3,28,99400
278,161,95,49,4,28,99408
275,160,97,46,5,29,99411
276,163,97,45,4,30,99408
276,162,100,45,4,30,99406
272,165,100,45,4,30,99407
263,171,101,43,4,31,99410
265,168,100,42,3,32,99413
264,168,98,43,3,32,99415
261,167,100,43,2,33,99417
260,168,101,43,1,34,99416
263,165,101,42,2,34,99416
261,162,103,42,2,34,99419
260,162,104,42,2,34,99419
260,164,102,41,1,35,99420
258,161,103,39,2,35,99425
257,156,104,39,2,35,99430
257,157,104,39,2,35,99429
256,158,104,40,1,36,99428
254,153,105,40,1,36,99434
251,151,103,42,2,36,99438
248,148,102,43,3,36,99443
244,149,101,42,6,36,99445
243,147,100,42,6,37,99448
241,147,100,42,6,37,99450
238,146,100,40,7,37,99455
236,144,100,39,8,37,99459
238,144,100,38,7,38,99458
237,142,104,38,7,38,99457
233,147,98,37,6,40,99462
233,144,99,38,6,40,99463
232,141,99,38,1,44,99468
230,137,98,38,2,44,99474
227,139,95,38,2,44,99478
224,138,96,38,2,44,99481
217,143,92,38,3,45,99485
214,144,92,39,3,45,99486
215,139,91,39,3,45,99491
215,138,90,39,2,46,99493
215,137,88,37,4,46,99496
214,133,89,36,4,46,99501
213,131,92,36,4,46,99501
213,127,93,34,4,47,99505
219,126,91,34,3,49,99501
221,124,93,34,1,51,99499
220,123,94,34,1,51,99500
223,120,97,34,1,51,99497
224,120,97,33,1,51,99497
223,118,99,33,1,51,99498
226,116,96,36,0,52,99497
224,113,100,35,0,52,99499
222,109,99,34,0,52,99507
220,108,101,33,1,52,99508
222,107,103,33,1,52,99505
221,106,102,32,1,52,99509
221,105,100,32,1,52,99512
216,105,101,32,1,52,99516
216,105,99,31,2,52,99518
215,105,98,31,2,52,99520
215,106,98,32,1,53,99518
216,107,98,32,1,53,99516
216,105,99,32,1,53,99517
209,108,101,32,1,53,99519
207,107,101,31,2,53,99522
210,103,104,31,2,53,99520
216,102,105,31,2,53,99514
214,104,103,31,1,54,99516
213,103,101,32,1,54,99519
211,101,102,32,1,54,99522
209,100,102,31,1,54,99526
208,102,102,31,1,54,99525
207,101,100,31,1,54,99529
209,100,99,31,0,55,99529
215,100,98,30,0,55,99525
216,99,99,30,0,55,99524
218,98,97,31,0,55,99524
217,97,97,31,0,55,99526
211,96,97,31,0,55,99533
212,90,98,31,0,55,99537
210,90,98,30,0,55,99540
211,90,97,30,0,55,99540
215,85,97,31,0,55,99540
216,85,96,31,0,55,99540
219,84,96,31,1,55,99537
218,86,95,32,1,55,99536
219,85,95,32,1,55,99536
220,84,95,32,1,55,99536
222,84,93,32,1,55,99536
224,84,92,33,1,55,99534
223,85,93,32,2,55,99533
